Time (s),Evaporation rate (atoms/s),Evaporation rate lb (atoms/s),Evaporation rate ub (atoms/s),DiMES temperature (K),Pebble rod temperature (K)
1.519312600001285,1231991446722784.0,317239634268588.56,5630729527991465.0,640.702001953125,1584.6189584320202
1.5203086000037729,1232028230985900.8,317238268680085.7,5631101400315625.0,640.7908996582031,1584.618445007223
1.521303600005922,1232112343838030.0,317244451443697.5,5631763009260308.0,640.924169921875,1584.618287159069
1.522298600000795,1231966873120870.8,317262234699956.44,5630041210882468.0,640.4794372558594,1584.6216697693972
1.5232946000032823,1234439104321937.0,317746823510062.06,5643344674032313.0,642.1185668945313,1584.6501089694148
1.5242896000054316,1236384804244233.8,318229594418652.7,5651758737630808.0,642.6464294433594,1584.6835677460433
1.5252856000006432,1237158530522245.5,318426156056912.2,5655011773720200.0,642.8219665527344,1584.6973742294547
1.5262806000027922,1232187776740474.5,317254074488690.7,5632273627897528.0,641.0130065917969,1584.6185909759704
1.5272756000049412,1232443941693142.2,317297381322767.44,5633792108927522.0,641.2347473144531,1584.6207833843132
1.5282716000001528,1233348869821764.8,317489799011401.5,5638356595471824.0,641.721533203125,1584.6328353102244
1.529266600002302,1233794514046400.0,317592954911406.2,5640434156767784.0,641.8981384277344,1584.6396878548194
1.5302626000047894,1240106232779260.0,319188318493665.44,5667135273688487.0,643.3910278320313,1584.7514305035115
1.5312575999996625,1241968579368493.5,319677065022486.6,5674648686116233.0,643.6966003417969,1584.7863733158856
1.5322526000018115,1237361619414448.2,318478050403903.06,5655859545100483.0,642.8657897949219,1584.7010310621824
1.533248600004299,1238663453284889.2,318813110227382.0,5661245100281651.0,643.1286682128906,1584.7247355724191
1.534243599999172,1241690963912294.5,319603944756019.0,5673534027118322.0,643.6530212402344,1584.7811355416077
1.5352396000016597,1241147180670718.8,319460972325251.5,5671345550511131.0,643.565771484375,1584.7709037004524
1.5362346000038087,1242825697232905.2,319903325020207.8,5678079861344415.0,643.8273681640625,1584.8026000868786
1.5372306000062963,1243416654194061.0,320059735092363.3,5680437239069860.0,643.9144653320313,1584.8138329821763
1.5382256000011694,1249077276232381.5,321570802251954.7,5702757710533887.0,644.6529907226562,1584.9228407113678
1.5392206000033184,1251346757168486.0,322181512930421.0,5711607642362433.0,644.9127563476562,1584.9670813589996
1.540216600005806,1247642804297653.8,321186038870907.25,5697138666500351.0,644.4795288085937,1584.895014748398
1.541211600000679,1248351950957432.2,321376119132006.06,5699919165320951.0,644.566259765625,1584.9087563479347
1.5422076000031666,1244646205826427.8,320386117650289.2,5685322710549485.0,644.0885681152344,1584.8373089129882
1.5432026000053156,1248351950957432.2,321376119132006.06,5699919165320951.0,644.566259765625,1584.9087563479347
1.544197600000189,1256311891182833.8,323524372169235.9,5730832755912330.0,645.431005859375,1585.06461351797
1.5451936000026762,1265848553913853.2,326121998124304.6,5767387884202727.0,646.290869140625,1585.2539691445863
1.5461886000048253,1259470533480106.0,324382463756813.5,5742986036865536.0,645.73251953125,1585.1270798148494
1.5471846000000369,1257194695933482.5,323763935870461.0,5734234778537294.0,645.5172180175781,1585.082043139894
1.548179600002186,1257642044132526.0,323885411922871.1,5735957072030089.0,645.5603088378906,1585.090884233412
1.549174600004335,1256751103401021.5,323643532790113.6,5732525870651374.0,645.4740966796875,1585.0732821248905
1.5501705999995463,1262331641246866.5,325161780241016.25,5753953007256974.0,645.9904846191406,1585.1838884858075
1.5511656000016956,1270103862060809.5,327286665870632.2,5783586022202594.0,646.6334289550781,1585.339078112244
1.5521616000041831,1263815333236847.2,325566586189682.94,5759626568467978.0,646.1192993164062,1585.2134222476063
1.5531565999990562,1272326673932628.2,327896121622507.06,5792025575565237.0,646.8044799804686,1585.3836549542634
1.5541516000012052,1271764936045159.8,327742038464624.06,5789894076136619.0,646.7617248535156,1585.3723825757102
1.5551476000036928,1270103862060809.5,327286665870632.2,5783586022202594.0,646.6334289550781,1585.339078112244
1.5561426000058418,1265848553913853.2,326121998124304.6,5767387884202727.0,646.290869140625,1585.2539691445863
1.5571386000010534,1260882918961493.2,324766948731042.2,5748404415307812.0,645.8615173339844,1585.1550986440766
1.5581336000032024,1285024394140504.0,331388916029157.7,5840008240250877.0,647.6991638183594,1585.6395504268155
1.5591286000053517,1293750178031973.2,333797901338412.5,5872805071460584.0,648.2504028320313,1585.816372535073
1.560124600000563,1290994980525268.0,333036611705249.4,5862462317452346.0,648.0809997558594,1585.7604687214387
1.561119600002712,1274034811090530.2,328364914462962.44,5798501902553193.0,646.9326232910156,1585.417960376653
1.5621156000051997,1280599789322962.0,330169887862876.44,5823327480777472.0,647.4015258789062,1585.5501667562658
1.5631106000000727,1308461386095814.2,337871138442477.2,5927861045729448.0,649.0946716308594,1586.1158009073656
1.5641056000022218,1313178033551691.5,339179635929323.4,5945461553904051.0,649.3470825195313,1586.2120873428307
1.565101600004709,1322184392655936.8,341681055944951.44,5979011875626257.0,649.8086608886719,1586.3962653075062
1.5660965999995824,1321347053789069.5,341448346968581.1,5975895588129241.0,649.7667907714844,1586.3791254530101
1.56709260000207,1318855239031052.5,340756007058106.6,5966618445603247.0,649.640966796875,1586.328138750308
1.568087600004219,1293055613642420.0,333605933683145.8,5870198794512218.0,648.2080749511719,1585.8022737864085
1.569082599999092,1312381996873670.8,338958721903710.94,5942492625877375.0,649.305029296875,1586.1958283460103
1.5700786000015796,1323872515407570.5,342150296779382.2,5985292756500534.0,649.8924621582031,1586.4308299021388
1.5710736000037286,1298000971164695.5,334973486603378.4,5888741082273803.0,648.5042175292969,1585.9027390094689
1.5720696000062162,1288969707584166.0,332477373895188.6,5854852262882125.0,647.9538330078125,1585.7194160279769
1.5730646000010893,1288969707584166.0,332477373895188.6,5854852262882125.0,647.9538330078125,1585.7194160279769
1.5740606000035768,1306155685056756.2,337231902037922.2,5919248845241473.0,648.9683288574219,1586.0687781622566
1.575055600005726,1317213625627220.5,340300037075894.25,5960503728449099.0,649.5570434570313,1586.2945648497493
1.576050600000599,1317213625627220.5,340300037075894.25,5960503728449099.0,649.5570434570313,1586.2945648497493
1.5770466000030865,1329028381475404.2,343584137970612.94,6004462077450748.0,650.1435607910156,1586.5364739544057
1.5780416000052355,1347186024853445.0,348640889765243.2,6071828104054617.0,650.9775451660156,1586.9093174282393
1.5790376000004471,1332541158169428.0,344561594384554.6,6017511273557294.0,650.3107055664062,1586.6085132328647
1.5800326000025962,1336114536261217.5,345556343715396.8,6030776939332878.0,650.4776977539062,1586.6818431336142
1.5810276000047452,1334319910343332.0,345056707037261.9,6024115699953770.0,650.3942016601562,1586.6450094799052
1.5820235999999568,1330776426603498.8,344070490552624.94,6010956768827963.0,650.2271179199219,1586.572316467366
1.5830186000021058,1337016456278304.5,345807483728680.4,6034123873106725.0,650.519384765625,1586.7003588377804
1.5840146000045934,1344368458346701.5,347855573611652.4,6061387815008585.0,650.8526977539062,1586.85139115354
1.5850095999994664,1327294557898219.0,343101851408501.0,5998018031605777.0,650.059912109375,1586.5009352456186
1.5860046000016157,1335215243521272.2,345305961135566.9,6027439234044900.0,650.4359497070313,1586.663384226831
1.587000600004103,1337016456278304.5,345807483728680.4,6034123873106725.0,650.519384765625,1586.7003588377804
1.587995600006252,1336114536261217.5,345556343715396.8,6030776939332878.0,650.4776977539062,1586.6818431336142
1.5889916000014637,1337016456278304.5,345807483728680.4,6034123873106725.0,650.519384765625,1586.7003588377804
1.5899866000036127,1350991527194362.0,349701900544221.9,6085922320821742.0,651.1438049316406,1586.9875911785898
1.5909816000057615,1344368458346701.5,347855573611652.4,6061387815008585.0,650.8526977539062,1586.85139115354
1.591977600000973,1336114536261217.5,345556343715396.8,6030776939332878.0,650.4776977539062,1586.6818431336142
1.5929726000031224,1370847317157253.2,355243417069541.8,6159348649675962.0,651.9724182128906,1587.3965903672974
1.59396860000561,1403069739903904.8,364252009369725.0,6278184914007983.0,653.2071594238281,1588.0619606532632
1.594963600000483,1420197304335866.0,369046561198252.44,6341224714644067.0,653.8208679199219,1588.4162436600586
1.595958600002632,1440369109163114.5,374697632290847.94,6415378068682270.0,654.513525390625,1588.8339101449396
1.5969546000051196,1462551963735309.5,380916675769731.75,6496826945202044.0,655.2435363769531,1589.293633702553
1.5979495999999926,1468857092843950.0,382685112355403.7,6519960992149411.0,655.4457153320313,1589.4243702596004
1.5989456000024802,1574259281715445.2,412285751416589.4,6905857086395006.0,658.5665344238281,1591.6127943022634
1.5999406000046292,1495981814798788.0,390296348541426.0,6619410036547518.0,656.29208984375,1589.9870826049225
1.6009355999995023,1441578908854549.8,375036687345147.94,6419822582130846.0,654.5541442871094,1588.8589719341537
1.60193160000199,1447671664522728.0,376744438380506.4,6442201385594594.0,654.7572387695313,1588.9852065676214
1.602926600004139,1528163010277150.5,399332652842936.75,6737261363884594.0,657.2537292480469,1590.6551749174828
1.6039225999993505,1492045234191491.0,389191417858008.25,6604984098455018.0,656.1714538574219,1589.9053910037348
1.6049176000014995,1479070311234079.2,385550331972577.0,6557419925002286.0,655.7686828613281,1589.6361963322574
1.6059126000036483,1501260427062638.5,391778123430131.44,6638750473371833.0,656.4527648925781,1590.096636276704
1.6069086000061361,1503913283065322.2,392522881528372.5,6648468860971251.0,656.533056640625,1590.151699463921
1.6079036000010092,1517303039440166.0,396282552714887.1,6697505975007718.0,656.9338439941406,1590.4296687116448
1.6088996000034967,1513264501775750.5,395148471050607.25,6682718188126935.0,656.8137268066406,1590.3458210379054
1.6098946000056458,1543304187200095.2,403586211946693.4,6792665439950138.0,657.6925720214844,1590.9696519742897
1.6108906000008574,1541917682285690.5,403196657261705.8,6787593087486753.0,657.6527160644531,1590.940851532735
1.6118856000030064,1558673108771134.8,407904909362344.7,6848876563341045.0,658.1301635742186,1591.2889338230161
1.6128806000051554,1537771702675127.0,402031853452377.5,6772424245825704.0,657.5331481933594,1590.854735093913
1.613876600000367,1558673108771134.8,407904909362344.7,6848876563341045.0,658.1301635742186,1591.2889338230161
1.614871600002516,1546082856210599.5,404366939844300.25,6802830200643282.0,657.7722534179686,1591.027372241132
1.6158676000050036,1540533428504984.2,402807744606191.75,6782528753968055.0,657.6128601074219,1590.9120984702158
1.6168625999998767,1553058192829031.0,406326977630818.75,6828343219094481.0,657.9711669921875,1591.1722786984355
1.6178576000020255,1574259281715445.2,412285751416589.4,6905857086395006.0,658.5665344238281,1591.6127943022634
1.6188536000045133,1592945950523132.5,417539392207629.44,6974141451320326.0,659.0807250976562,1592.001151353609
1.6198485999993864,1582848803994666.0,414700468780694.5,6937248770058264.0,658.804052734375,1591.7912977693622
1.620844600001874,1623694413353004.8,426186976988778.0,7086434320190086.0,659.9077514648437,1592.6403160896689
1.621839600004023,1640061279902557.0,430791233945095.9,7146174460969735.0,660.3393005371094,1592.9805819995267
1.622834600006172,1613370374090219.0,423283111814507.6,7048739974847142.0,659.6325439453125,1592.4256960546927
1.6238306000013836,1647554550315242.2,432899485515064.1,7173518593953411.0,660.5350402832031,1593.1363750507721
1.6248256000035326,1700885176160900.5,447908686326436.0,7368017540883982.0,661.89853515625,1594.2452638911957
1.6258216000060202,1659612241965721.8,436292294913634.5,7217510433829859.0,660.8477233886719,1593.3870761505318
1.6268166000008932,1649057377455584.0,433322330069958.94,7179002150007819.0,660.5741638183594,1593.1676209711886
1.6278116000030425,1677850414196158.0,441424943087637.94,7284032133718750.0,661.3156188964844,1593.7662959632203
1.6288076000055298,1667189051016028.8,438424477230813.56,7245148758885823.0,661.042822265625,1593.5446161846571
1.629802600000403,1603119231085159.5,420400114661997.94,7011303026244637.0,659.3568481445313,1592.2126061100053
1.6307986000028905,1625175093145010.5,426603480205186.1,7091839759838930.0,659.9470275878906,1592.6710981137335
1.6317936000050397,1622215541381446.2,425770989499842.6,7081035305535025.0,659.8684753417969,1592.609571909848
1.6327885999999123,1708619188092245.0,450085914128741.7,7396208527094229.0,662.0923828125,1594.4060802474119
1.6337846000024001,1652066911538933.0,434169130696148.06,7189982924881605.0,660.6523803710937,1593.2301939845943
1.6347796000045491,1662639049940519.8,437144046959359.8,7228551958829524.0,660.9257873535156,1593.4500103808552
1.6357755999997607,1699341987104706.8,447474274631036.9,7362392076429272.0,661.8597473144531,1594.2131757475613
1.6367706000019098,1730407924942497.8,456220452646980.9,7475610830420586.0,662.6338256835937,1594.8591377692728
1.6377656000040588,1728846751139753.2,455780876011587.0,7469922527735100.0,662.5952514648437,1594.8266763539784
1.6387615999992704,1727283215249003.2,455340639401403.3,7464225479995713.0,662.5565856933594,1594.7941657477481
1.6397566000014194,1776123085393074.8,469094501248354.8,7642120271312586.0,663.7496704101562,1595.8096386544482
1.640752600003907,1750811220636250.5,461965823003291.06,7549939975317543.0,663.1350158691406,1595.2833736670782
1.641747600006056,1731974141697618.0,456661454311017.1,7481317369363227.0,662.6724914550781,1594.8917039618623
1.642742600000929,1772948178642508.5,468200276739125.5,7630559750773982.0,663.6729797363281,1595.743630880339
1.6437386000034166,1782482987103102.5,470885843985123.7,7665276536431467.0,663.9029602050781,1595.9418615092995
1.6447336000055657,1757119734100517.0,463742403841047.5,7572917316505698.0,663.288916015625,1595.4145393659169
1.6457296000007773,1742946077331679.2,459750976722793.5,7521289981779435.0,662.9424499511719,1595.1198397364906
1.6467246000029263,1776123085393074.8,469094501248354.8,7642120271312586.0,663.7496704101562,1595.8096386544482
1.647720600005414,1790451133394858.5,473130264431210.25,7694285585599001.0,664.0943969726562,1596.107515010021
1.648715600000287,1785667887414954.2,471782935229070.8,7676871941360265.0,663.9795593261719,1596.0080745576788
1.649710600002436,1796837511266398.0,474929216932613.4,7717533796229541.0,664.2473510742186,1596.2402801828525
1.6507066000049235,1790451133394858.5,473130264431210.25,7694285585599001.0,664.0943969726562,1596.107515010021
1.6517015999997966,1798435560535916.0,475379375112307.9,7723350841264162.0,664.2855590820313,1596.2735011038353
1.6526976000022842,1801636174621803.5,476280975633748.2,7735001006327815.0,664.3620056152344,1596.340036050603
1.6536926000044332,1795239272697777.5,474479009509723.6,7711715941092233.0,664.2091125488281,1596.20705507651
1.6546875999993065,1806438072334939.2,477633681579121.5,7752478909948168.0,664.4765075683594,1596.4398568018146
1.6556836000017938,1787260760163116.0,472231606248175.5,7682670996741084.0,664.0178283691406,1596.0411895344191
1.6566786000039428,1811249447794318.2,478989093013393.6,7769990239931578.0,664.5910095214844,1596.5398721182087
1.6576745999991545,1812853181569182.8,479440888273076.06,7775826902647264.0,664.6291259765625,1596.5732087878455
1.6586696000013037,1833770355250296.2,485333906716023.8,7851942730266110.0,665.1240905761719,1597.0079846612648
1.6596646000034525,1804837233454413.5,477182717503889.44,7746652310379650.0,664.4383605957031,1596.4065791968096
1.66066060000594,1808041245103593.2,478085307073780.94,7758313885309097.0,664.5146850585937,1596.4731826500047
1.6616556000008131,1817671831156516.0,480798395458098.75,7793363294490444.0,664.743505859375,1596.6733718824503
1.6626516000033007,1801636174621803.5,476280975633748.2,7735001006327815.0,664.3620056152344,1596.340036050603
1.6636466000054495,1825711976144595.0,483063536271874.56,7822621270306106.0,664.9338745117186,1596.8404927275656
1.6646416000003228,1830544341244946.2,484424997507422.7,7840204800355711.0,665.0480102539062,1596.9409335299042
1.6656376000028104,1840224804922740.5,487152450428875.06,7875426047926963.0,665.2760375976562,1597.14213321424
1.6666326000049594,1858023424629507.2,492167505145317.6,7940173862920132.0,665.6932434082031,1597.512028252311
1.667628600000171,1877508358296512.8,497658162229592.1,8011041218095912.0,666.1471313476562,1597.9169150791754
1.66862360000232,1880763876157794.5,498575578205321.7,8022880167278694.0,666.2226928710937,1597.9845572263448
1.669618600004469,1890535290328321.0,501329268292445.94,8058412206367715.0,666.4490417480469,1598.187574146781
1.6706145999996806,1910123323433874.0,506849700936963.75,8129629685533333.0,666.9008544921875,1598.5944975146726
1.6716096000018297,1888906274104263.0,500870186487046.0,8052488830557958.0,666.4113525390625,1598.1537298153658
1.6726056000043172,1926482400190693.2,511460428256779.3,8189096549754288.0,667.2763427734375,1598.9342884352704
1.6736005999991903,1951076212780936.2,518392550727611.9,8278479557481869.0,667.8379577636719,1599.44502235263
1.6745956000013391,1900321689287435.8,504087286889536.44,8093995057226920.0,666.6750854492186,1598.3908860833667
1.675591600003827,1866134956381617.0,494453196795827.8,7969677636152713.0,665.8825439453125,1597.6805887786834
1.676586600005976,1898690693401506.0,503627629856646.94,8088065091305554.0,666.6374572753906,1598.3570033889682
1.6775826000011875,1919933823184372.5,509614711652703.2,8165292990663843.0,667.1262268066406,1598.7982754223692
1.6785776000033366,1901956085596982.0,504547905080981.4,8099937285854250.0,666.7127746582031,1598.424838945965
1.6795726000054856,1906855809841157.2,505928800005652.1,8117750775241488.0,666.8256591796875,1598.5266226914318
1.6805686000006972,1911756843246715.5,507310088701230.4,8135568131069890.0,666.9384216308594,1598.6284292688574
1.6815636000028462,1916661704478117.5,508692480563099.4,8153398516957683.0,667.051123046875,1598.730310910947
1.6825596000053338,1923207401028749.8,510537364479825.7,8177192380110971.0,667.2013000488281,1598.8662682009397
1.6835546000002068,1947793756233612.0,517467311550042.25,8266551113355040.0,667.7631896972656,1599.3768635076972
1.6845506000026944,1977368599695413.8,525804013819902.9,8374012957889218.0,668.434912109375,1599.9908890923555
1.6855456000048434,1956003131869522.2,519781338457902.75,8296383286296390.0,667.9500793457031,1599.5473235128911
1.6865405999997165,1995469381658604.5,530906686639066.9,8439768986474926.0,668.8440307617186,1600.3665961564789
1.687536600002204,1993820920898749.8,530441970046722.06,8433780936661808.0,668.8068298339844,1600.332383218925
1.688531600004353,2013581541548108.2,536012797330704.6,8505555977736002.0,669.25205078125,1600.7424613510257
1.6895275999995647,1993820920898749.8,530441970046722.06,8433780936661808.0,668.8068298339844,1600.332383218925
1.6905226000017135,1974078302977479.0,524876494113056.4,8362058919287721.0,668.3603881835937,1599.922586286082
1.6915176000038628,1990530913654421.8,529514491826126.5,8421829695387355.0,668.7325500488281,1600.264098923612
1.6925135999990744,2002053269226606.0,532762765353995.8,8463684167879431.0,668.9924987792969,1600.5032348104296
1.6935086000012234,2020172374999668.2,537870913236892.3,8529492691074944.0,669.4002136230469,1600.8792148600965
1.694504600003711,2033352984741414.2,541586927291358.6,8577358337682524.0,669.6960510253906,1601.1526668445663
1.69549960000586,2035000042381028.8,542051290099670.1,8583339295206603.0,669.7329772949219,1601.1868344306492
1.696494600000733,2018525020746743.8,537406481521061.75,8523509922935526.0,669.3631958007813,1600.8450348526849
1.6974906000032206,2010289497742403.8,535084700699937.0,8493599372745320.0,669.1779846191406,1600.6741505232403
1.6984856000053696,2041592243944789.0,543909876441758.9,8607276742453280.0,669.8806823730469,1601.3235800250932
1.6994816000005812,2046537735578638.0,545304210078111.44,8625233857827159.0,669.9914001464844,1601.4261594663756
1.7004766000027305,2025114320680324.2,539264185463665.2,8547440077023292.0,669.5112060546875,1600.9817483277532
1.7014716000048793,2053129677457112.0,547162765054013.9,8649168139941822.0,670.1388610839844,1601.5628793850497
1.702467600000091,2077844118490568.8,554131036180088.4,8738891261552192.0,670.6906188964844,1602.0753617023277
1.70346260000224,2084433952047587.5,555989097453377.44,8762812054885916.0,670.8374694824219,1602.211980291771
1.7044586000047275,2071253686150038.8,552272825763632.2,8714967089113256.0,670.5436462402344,1601.9387182615712
1.7054535999996006,2064664255218952.0,550414918185067.4,8691045334754155.0,670.39658203125,1601.8020833137014
1.7064486000017496,2081138439867135.0,555059896526711.9,8750849646879475.0,670.7640441894531,1602.1436602181382
1.7074446000042371,2091020214346182.8,557846170660689.6,8786718691904950.0,670.9841369628906,1602.3485122523089
1.7084395999991102,2086079405774110.0,556453050518408.7,8768784789682362.0,670.87412109375,1602.2460914194507
1.7094356000015978,2109126460257186.8,562951528097501.6,8852434200895067.0,671.3868469238281,1602.7237850672714
1.7104306000037468,2209133490925459.2,591151946192085.5,9215252430699046.0,673.6021789550781,1604.7946555274289
1.7114256000058958,2282205247123583.0,611757963855530.5,9480202117662370.0,675.2173522949219,1606.3055118067168
1.7124216000011074,2293501760222131.0,614943549933010.1,9521151494526082.0,675.4671997070313,1606.5388946680698
1.7134166000032565,2376688023890921.0,638401400229667.1,9822616744377850.0,677.3111633300781,1608.255815509393
1.714412600005744,2346450347968153.0,629874749693348.9,9713052282167698.0,676.6398376464844,1607.6320799244309
1.715407600000617,2346450347968153.0,629874749693348.9,9713052282167698.0,676.6398376464844,1607.6320799244309
1.716402600002766,2379860630375674.5,639296024283621.1,9834111454138462.0,677.381689453125,1608.32123482543
1.7173986000052537,2356020242789380.0,632573361864493.0,9747730205466436.0,676.8521484375,1607.8295305442514
1.7183936000001268,2360798033207474.0,633920643126394.0,9765042548186730.0,676.9581970214844,1607.9280926757808
1.7193896000026143,2351235369413548.5,631224078791645.6,9730391741407066.0,676.7459777832031,1607.7308119186393
1.7203846000047631,2312812908895056.0,620389221086925.6,9591147330196154.0,675.8945373535156,1606.9377350365885
1.721380599999975,2341656981715492.0,628523063391162.5,9695682121950704.0,676.533544921875,1607.533165478806
1.722375600002124,2343254929689677.0,628973670827482.1,9701472803852976.0,676.5689758300781,1607.5661413838843
1.723370600004273,2352830958005727.0,631674018180958.8,9736173566058874.0,676.7813781738281,1607.7637322911883
1.7243665999994846,2340060254097414.5,628072799660551.4,9689895810845376.0,676.49814453125,1607.5002136246662
1.7253616000016336,2325652755528752.5,624009988759138.6,9637682765506606.0,676.1788696289062,1607.2028336297024
1.7263576000041212,2370337644431310.0,636610688056618.6,9799608013935590.0,677.1700500488281,1608.1248562291403
1.7273526000062702,2375102101632528.5,637954194723183.9,9816870696057528.0,677.2759155273437,1608.2231119418107
1.7283476000011433,2375102101632528.5,637954194723183.9,9816870696057528.0,677.2759155273437,1608.2231119418107
1.7293436000036309,2405155427052921.5,646428656017743.6,9925750366651068.0,677.944677734375,1608.8426439600785
1.73033860000578,2320842715766669.5,622653585736849.5,9620250145059500.0,676.0723327636719,1607.1035311856253
1.7313346000009917,2376688023890921.0,638401400229667.1,9822616744377850.0,677.3111633300781,1608.255815509393
1.7323296000031405,2467737426113903.5,664074642402217.0,1.0152422789047142e+16,679.3438781738281,1610.1313008388847
1.7333246000052895,2444384842257862.0,657490181745441.1,1.00678480689456e+16,678.8205932617186,1609.6506706316286
1.7343206000005011,2438133487517956.0,655727522246040.1,1.0045206193283968e+16,678.68076171875,1609.521960543321
1.7353156000026502,2427171367917172.5,652636560155602.6,1.0005500574309636e+16,678.4357971191406,1609.2962117082643
1.7363116000051375,2413031439563416.0,648649497945740.0,9954281367343982.0,678.1202453613281,1609.004931423975
1.7373066000000108,2405155427052921.5,646428656017743.6,9925750366651068.0,677.944677734375,1608.8426439600785
1.7383016000021598,2455299334380486.0,660567643772898.4,1.010737770424929e+16,679.0649780273437,1609.875342357967
1.7392976000046474,2402002240394523.0,645539529609187.5,9914327558481900.0,677.8744262695313,1608.777663166436
1.7402925999995205,2378275116129676.0,638848935047471.0,9828366982460954.0,677.3464416503906,1608.2885420261446
1.741288600002008,2400425293760859.5,645094865681876.5,9908614803192100.0,677.8393005371094,1608.7451636784974
1.742283600004157,2411458916746853.0,648206086703273.4,9948584968589318.0,678.0851806640625,1608.9725315781518
1.743278600006306,2356020242789380.0,632573361864493.0,9747730205466436.0,676.8521484375,1607.8295305442514
1.7442746000015177,2398846743955742.0,644649748972791.8,9902896192432514.0,677.8041442871094,1608.7126299454303
1.7452696000036667,2413031439563416.0,648649497945740.0,9954281367343982.0,678.1202453613281,1609.004931423975
1.7462656000061545,2416177106552450.5,649536493277243.4,9965676275123610.0,678.1904052734375,1609.0697402581682
1.7472606000010271,2458413742704159.0,661445776959601.0,1.0118656932814198e+16,679.1347717285156,1609.9394401727577
1.7482556000031764,2469288932175576.0,664512094733057.1,1.0158041437745942e+16,679.3786987304686,1610.1632229017391
1.749251600005664,2379860630375674.5,639296024283621.1,9834111454138462.0,677.381689453125,1608.32123482543
1.750246600000537,2367159904538553.5,635714609393556.9,9788094111333234.0,677.099462890625,1608.0593169753708
1.7512426000030246,2386199222972330.0,641083398041126.8,9857076299801810.0,677.5226501464844,1608.4519227652168
1.7522376000051736,2489404927308663.0,670183768934497.1,1.0230885894053376e+16,679.8308166503906,1610.5769897581263
1.7532326000000469,2492489020412109.5,671053307565490.8,1.024205343473857e+16,679.900244140625,1610.6404070994881
1.7542286000025342,2526244837140264.0,680570209379367.4,1.0364272695113208e+16,680.66220703125,1611.3341699162274
1.7552236000046832,2521661113045172.5,679277938731287.0,1.0347677635225824e+16,680.5585083007813,1611.2400014808945
1.7562195999998949,2592741643313190.5,699315949608282.6,1.0604979322635318e+16,682.1757263183594,1612.6988739807127
1.757214600002044,2607656573471661.5,703520125822376.0,1.0658958499055602e+16,682.5177673339844,1613.004592668607
1.7582106000045314,2536915406017824.5,683578473400289.8,1.0402903348305188e+16,680.90390625,1611.553339700805
1.7592055999994045,2594236705935760.0,699737380682775.8,1.0610390325757754e+16,682.2099670410156,1612.7295254742148
1.7602006000015535,2632840392042087.5,710618484845924.9,1.0750093866450378e+16,683.0976623535156,1613.5204666462134
1.761196600004041,2610630787784887.0,704358468916236.6,1.0669722147912836e+16,682.5860961914062,1613.0655393479703
1.76219160000619,2610630787784887.0,704358468916236.6,1.0669722147912836e+16,682.5860961914062,1613.0655393479703
1.7631876000014015,2618053802542781.0,706450768136807.5,1.0696585320861938e+16,682.7568115234375,1613.217624121554
1.7641826000035508,2576247609968951.5,694666476570789.5,1.0545280838777122e+16,681.7986206054686,1612.3606223636277
1.7651776000056998,2532346304465597.0,682290352889478.6,1.0386362074395394e+16,680.8003601074219,1611.4595000874601
1.7661736000009114,2564197150212597.0,691269478075420.2,1.0501662528645522e+16,681.5238403320313,1612.1133899509896
