Wavelength (nm),Brightness (photons/cm^2/s/nm),Brightness error (photons/cm^2/s/nm)
350.01016,150825972218.16608,118097915590.27359
350.03165,275391670753.79254,226980933958.5982
350.0531,11884432475.428404,10371062936.38921
350.07458,0.0,0.0
350.09607,24055860623.037506,23724170976.815945
350.11755,261796025894.89694,274455261209.30154
350.13904,240380211010.72498,267414746372.7603
350.16052,159950024360.68637,188264170854.825
350.18201,161607331445.2114,200525816049.61237
350.20349,174154550970.04968,226832785911.76956
350.22498,158614461954.25787,215826994365.1899
350.24646,205434332562.36298,290556859103.5734
350.26794,121600063076.14398,177792229458.38873
350.28946,0.0,0.0
350.31094,0.0,0.0
350.33243,174411109785.24713,271843900580.1407
350.35394,290729857989.4729,456991436168.12976
350.37543,260865426570.87097,410689114876.6071
350.39694,133961443681.75328,209721298575.1128
350.41843,97460641581.19774,150603255670.39252
350.43994,92295841954.56305,139692522126.8641
350.46143,162087301683.57077,238397966966.9831
350.48294,226279216372.05887,320786490267.50745
350.50446,280736834611.6561,380408905267.7556
350.52594,21537541438.781788,27663031678.289352
350.54745,0.0,0.0
350.56897,0.0,0.0
350.59048,0.0,0.0
350.612,406680104993.7912,416264318306.828
350.63351,0.0,0.0
350.65503,0.0,0.0
350.67654,0.0,0.0
350.69806,34025079463.221825,24340590090.131306
350.71957,343918119354.97284,247703150127.26654
350.74109,0.0,0.0
350.7626,0.0,0.0
350.78412,0.0,0.0
350.80566,0.0,0.0
350.82718,462286612357.15137,309903014156.8966
350.84869,176308253368.8755,125755091231.64198
350.87024,151970812508.63644,116869120382.7805
350.89175,174188728741.75626,143597573240.4887
350.9133,165895007131.6089,149782688258.6952
350.93481,109096874185.62679,99617257962.335
350.95636,131342434371.48018,114839096089.25975
350.97791,207639044855.2332,182534960741.11624
350.99942,168890116758.65137,162627314660.43246
351.02097,179329600875.11578,194744956029.47
351.04251,206734186991.28055,241420474534.1058
351.06406,188668469884.02054,234728804628.02765
351.08557,193772765920.7749,243949744788.2519
351.10712,192662621612.59436,241976644116.23306
351.12866,203652648073.9192,253478481576.86423
351.15021,164074440584.86902,204009900874.21884
351.17175,154298542563.38947,192292379760.36157
351.1933,178960310762.49408,230883216874.24985
351.21487,195324720391.96487,252027114908.80753
351.23642,180183724439.71408,213045025978.10684
351.25797,190201815886.4733,195527934732.66943
351.27951,231056210109.9271,240636242710.08524
351.30109,229398175795.13577,271031014700.2196
351.32263,205686236830.73547,264762261765.505
351.34418,188402403493.4227,262604612889.0383
351.36575,197538264315.09402,299329954269.05743
351.3873,160975011353.6579,260365565020.7852
351.40887,124493928891.00594,213300238696.17834
351.43042,133137633667.65334,238863655160.93
351.452,166647963255.57367,307467611117.3924
351.47357,322952575466.9074,607891630784.0723
351.49512,0.0,0.0
351.51669,0.0,0.0
351.53827,0.0,0.0
351.55984,0.0,0.0
351.58139,126283085844.90308,219212819082.6613
351.60297,23933739428.49455,39967897288.75089
351.62454,0.0,0.0
351.64612,0.0,0.0
351.66769,0.0,0.0
351.68927,0.0,0.0
351.71088,0.0,0.0
351.73245,330688243333.88947,392415396154.8907
351.75403,139931625768.9769,149007449564.8471
351.7756,151298885140.16998,154037985354.67444
351.79721,146927217045.408,142239102768.46945
351.81879,165752351242.01755,155801286488.15787
351.84036,172003334997.15054,153558818161.257
351.86197,178325391574.31198,154183042210.1953
351.88354,175028344206.4067,148186087473.4523
351.90515,170870839362.95215,141355589652.08887
351.92673,120352775010.53648,96153644303.44699
351.94833,140946855844.9465,101604116608.82181
351.96994,171318490074.70084,110891388084.94734
351.99152,187700496329.08142,108371401784.70259
352.01312,210637708552.98114,109101351724.62282
352.03473,0.0,0.0
352.05634,0.0,0.0
352.07794,0.0,0.0
352.09952,0.0,0.0
352.12112,0.0,0.0
352.14273,0.0,0.0
352.16437,167867677226.0892,66313229001.97203
352.18597,195448839735.6487,75897196238.51143
352.20758,195410862411.54556,76348511895.92145
352.22919,182315697618.6009,70062871316.96107
352.25079,151520360384.48532,58903845650.00121
352.2724,179249248499.64185,71223055405.56622
352.29404,182717802754.53656,73135217377.1164
352.31564,211365084144.00934,86169657119.67592
352.33728,0.0,0.0
352.35889,0.0,0.0
352.38049,0.0,0.0
352.40213,195578337592.42523,124312947420.79459
352.42377,286761883476.33435,196592082226.21558
352.44537,272357858456.54272,185050577024.0304
352.46701,253627339673.03217,174898498006.36633
352.48865,235482178237.3966,172490249860.94922
352.51025,233414056627.92084,187847612857.97693
352.53189,232466909092.6912,205885428542.05322
352.55353,241546013349.2551,229471295252.6424
352.57516,262533008532.842,261720006934.97464
352.5968,264022627634.1618,268468162825.97537
352.61844,195299756860.72247,198158664831.70404
352.64008,173342762560.78305,174701141215.07315
352.66171,208038950964.67056,210000199784.00662
352.68335,250014777145.35706,248035845707.03723
352.70499,255620402690.31772,256274028679.27087
352.72662,238878226117.42874,238425445961.2459
352.74829,228500792374.3805,221061513434.41968
352.76993,246413494308.74725,233456185165.20917
352.79156,237647691731.15576,217766330877.26794
352.81323,205815270722.73077,183660500968.61514
352.83487,179736810290.8991,154733672959.61194
352.85651,189212621076.9433,159812875374.32254
352.87817,212182929547.29654,185582505429.23306
352.89984,189844122810.92874,175242410996.86536
352.92148,198471653934.33356,190420971259.89404
352.94315,220352309951.24213,207490558537.93137
352.96478,243769394752.15848,208132979582.36047
352.98645,215476062798.65378,170267078494.53934
353.00812,194281308122.64038,148262302116.01947
353.02979,211623356934.67395,155338002205.42914
353.05145,219024904398.81686,159208300084.14203
353.07309,228633245816.63196,171932597794.4543
353.09476,206992079365.65894,176660541480.835
353.11642,238287765200.67184,227610824768.06494
353.13809,251474103290.82162,254529974512.74417
353.15979,263293516502.8007,277234469651.3572
353.18146,261548745520.2943,276264349430.7483
353.20312,245978254216.0868,249545349689.16425
353.22479,240590815890.4213,232161397055.13632
