# ********************
# Shot #203785
# B-II line brightness
# Wavelength range (Å): [4119.5, 4123] 
# ********************
time (s),Line brightness (photons/cm^2/ster/s),SX/B,Flux BII (molecules/s)
1e-06,21018077262684.984,60.077338713904616,6.592635850253616e+16
0.02000100000000002,22651717467468.72,60.08060057151088,7.1054374191425544e+16
0.040001000000000037,846603757735.8958,60.08629497237121,2655895815554118.0
0.060001000000000054,1807997858718.0527,60.01339263442831,5665020788474852.0
0.08000100000000007,17263835525372.377,59.93343345657506,5.402090622598668e+16
0.10000100000000009,16730285304635.031,62.09757898060122,5.4241717571658904e+16
0.12000100000000011,4508209277575.516,65.85697718888592,1.5501055767720392e+16
0.14000100000000013,26226232625331.633,66.87385350953657,9.156883229314706e+16
0.16000100000000014,14331069568313.535,71.23625699858434,5.330097013207203e+16
0.18000099999999994,-5888674913893.891,72.65518552912478,-2.233775962162752e+16
0.20000099999999996,6541444952567.965,69.42322520205296,2.371012777239957e+16
0.22000099999999997,5566313837936.764,69.9337240335235,2.0324026933893836e+16
0.240001,5999498016088.703,71.2583976759254,2.232062669052667e+16
0.260001,11594478426893.127,71.65965675149512,4.337918195642357e+16
0.280001,13273752555930.133,73.32057252512658,5.081301707528324e+16
0.300001,9077659406757.234,74.62199098811104,3.5366829904189524e+16
0.32000100000000004,1521006500948.6262,74.18386359929791,5891093775208136.0
0.34000100000000005,10317965449911.61,76.453622768281,4.118580472805936e+16
0.36000100000000007,9325041934903.764,79.93950974796007,3.891953935898525e+16
0.3800010000000001,11782504307164.832,79.15763442331513,4.869516387590573e+16
0.4000010000000001,16792755040564.555,69.86330579500742,6.125287842039425e+16
0.4200009999999999,2693371407310.203,66.01714484583938,9283428578108036.0
0.4400009999999999,-1363808705692.7266,62.5324261416034,-4452604845882584.5
0.46000099999999994,8263408521614.484,64.34657401778277,2.7761317302087692e+16
0.48000099999999996,9961021965737.955,76.83016024800679,3.9956832606878296e+16
0.500001,14884585332875.9,91.14379806735889,7.083033238521217e+16
0.520001,-2412563348235.1025,100.93341445939024,-1.2713616538172648e+16
0.5400010000000001,16197716313630.113,105.03329414865789,8.882519965331528e+16
0.5600010000000001,37985045796067.73,112.59182370837378,2.232929058264814e+17
0.5800010000000001,26428586182442.28,99.33341321746545,1.3706441186056891e+17
0.6000010000000001,2958492404788.0664,73.77318955786934,1.1395265190354802e+16
0.6200010000000001,9889474906881.596,63.330154959425705,3.2699356109073784e+16
0.6400010000000002,-11105378504225.174,60.51379794691772,-3.5086754120067956e+16
0.6600010000000002,26651148344800.066,60.46952760793375,8.414104857744966e+16
0.6800010000000002,22001212379465.105,60.06295862351589,6.899359133335573e+16
0.7000010000000002,8268439677322.38,58.69258094910191,2.533740815105995e+16
0.7200010000000002,28212733812427.41,57.47509198723028,8.466038979860032e+16
0.7400010000000002,17365687829787.375,60.3648727671209,5.473078746210089e+16
0.7600010000000003,5881200854977.006,65.77449585364789,2.0196632222901132e+16
0.7800010000000003,16632801891937.871,65.92842857424026,5.725238150226311e+16
0.8000010000000003,31891067233134.035,64.71935139709274,1.0776025906023056e+17
0.8200009999999999,28167127874081.176,68.41254151291793,1.0060827609708675e+17
0.8400009999999999,20797775894738.594,73.96135680375129,8.031139714046629e+16
0.8600009999999999,37912802979998.62,78.47486286438108,1.5533591389050038e+17
0.8800009999999999,913310829111778.1,85.92064906005635,4.0970529203115305e+18
0.9000009999999999,1490549973498537.5,91.3137444067452,7.106211193385354e+18
0.920001,1197702551759606.8,99.3205837990823,6.21074439225229e+18
0.940001,973311815160674.8,105.20493405081002,5.346179315083788e+18
0.960001,738090329362039.5,106.27442197963204,4.095375087391308e+18
0.980001,528707945307272.8,104.63604948120941,2.8883684262422687e+18
1.000001,376409245673125.9,100.4064964747375,1.9732291071832504e+18
1.020001,270848473069382.16,100.65478187317183,1.42336479851987e+18
1.040001,237868585152171.25,106.93673141428152,1.3280652474139459e+18
1.060001,211809282417990.8,106.18317107206903,1.1742379099753226e+18
1.080001,173329653913750.2,102.09943161048055,9.239566842402138e+17
1.100001,10322044718003.23,90.50861107923942,4.877654718321221e+16
1.120001,21230617463373.664,86.4866290042114,9.586653103242626e+16
1.140001,12404237931650.127,89.14631404814129,5.7733634238974936e+16
1.160001,16962809267512.135,89.46284502056731,7.923113938956858e+16
1.180001,-1156592269969.6555,88.89905426395225,-5368251370489495.0
1.200001,12102132238775.137,91.34468296759388,5.771657937797208e+16
1.2200010000000001,20027088857786.656,91.4822138946746,9.5655491657083e+16
1.2400010000000001,13523468538901.963,95.2742323948843,6.726961945416601e+16
1.2600010000000001,12618710227433.143,97.87412176366468,6.4481964918025224e+16
