# ********************
# Shot #203784
# BD line brightness
# Wavelength range (Å): [4324, 4329] 
# ********************
time (s),Line brightness (photons/cm^2/ster/s),SX/B,Flux BD (molecules/s)
1e-06,188950507623.56772,0.10265068345090368,1012663893942.361
0.02000100000000002,206113246015.73618,0.10297639979100502,1108151208763.7764
0.040001000000000037,317751487092.4094,0.10347154199898034,1716579534470.463
0.060001000000000054,326123189525.8752,0.09633192472366964,1640239763924.1406
0.08000100000000007,328915397723.6585,0.09057232842662054,1555375146289.1057
0.10000100000000009,96258678370.75783,0.3366113748714919,1691702922793.8848
0.12000100000000011,51492793745.98919,0.7391389858252887,1987137788824.8848
0.14000100000000013,177659757186.67816,0.825812068094039,7659945979032.194
0.16000100000000014,260717439059.71298,0.8136336281859821,11075271695720.455
0.18000099999999994,94665395584.25684,0.751088728853866,3712255986677.603
0.20000099999999996,184422835851.0188,0.7217943448542068,6949980536902.632
0.22000099999999997,298812991316.8656,0.7456163364672153,11632426239872.377
0.240001,158125525204.76447,0.7502663384077256,6194023663298.934
0.260001,217815459976.68784,0.7377040207401565,8389310519669.752
0.280001,200800703228.4447,0.7574528022730366,7941018787227.734
0.300001,123945055288.20164,0.8019721298886635,5189719663591.874
0.32000100000000004,171877367298.57965,0.8358027940841265,7500287808841.293
0.34000100000000005,283017549011.7289,0.8413985104377365,12432845071036.652
0.36000100000000007,271744395617.61237,0.8071153008912217,11451215666426.762
0.3800010000000001,397328448068.14636,0.7891601087932992,16370811292079.592
0.4000010000000001,501045439486.0974,0.7475233579928807,19554976511995.656
0.4200009999999999,95777550414.91751,0.6982366848892381,3491578458904.4766
0.4400009999999999,260037604495.39478,0.8279473558716529,11240724338715.215
0.46000099999999994,293029367411.31134,0.8653940624393719,13239771080671.43
0.48000099999999996,676313197625.4402,0.9169459017196392,32377774465131.742
0.500001,805992096941.9233,1.0831986618425882,45582098539919.2
0.520001,771319125712.3618,1.1372092158848095,45796246916974.0
0.5400010000000001,890718081696.9933,1.0606516565762973,49325155228081.44
0.5600010000000001,258442245519.20242,0.9786905819611749,13205788343929.87
0.5800010000000001,379244739188.31665,0.8979623748453467,17780055911439.316
0.6000010000000001,248272853764.64548,0.6204602068066232,8042639211839.768
0.6200010000000001,259467787049.2988,0.4860635449846264,6584638170616.84
0.6400010000000002,290725029953.148,0.4572903994834839,6941125952431.215
0.6600010000000002,277666509433.8723,0.48128553361641935,6977208900395.566
0.6800010000000002,172074978405.86658,0.5504252111433341,4945058786616.372
0.7000010000000002,67095537960.22917,0.5558357297770695,1947132550779.9492
0.7200010000000002,306206427332.26843,0.5353595364742711,8558847003426.238
0.7400010000000002,357356565861.5082,0.5181930216388586,9668269407535.68
0.7600010000000003,226357173987.9127,0.4733073689890545,5593619836870.384
0.7800010000000003,632995180433.8582,0.44296566761293305,14639487998889.61
0.8000010000000003,910985793063.5428,0.4845511763263622,23046589895631.5
0.8200009999999999,935039649106.4438,0.5711854322430185,27884481079985.43
0.8400009999999999,654463906667.5348,0.5827147773541309,19911186928326.266
0.8600009999999999,870458153858.3623,0.4989961117280561,22677776811359.86
0.8800009999999999,899579115710.82,0.4562646118979266,21429476799642.125
0.9000009999999999,832404972535.1595,0.4969580073167418,21597812967207.246
0.920001,1252643838517.5686,0.5283125488082211,34552060414835.812
0.940001,967084094626.1191,0.5476224832171769,27650368800115.402
0.960001,1115509510307.7825,0.5486591013162779,31954445259751.996
0.980001,758484610643.6171,0.5555393405624635,21999712732433.2
1.000001,1103437022908.1355,0.5534678878387441,31885658990224.34
1.020001,1129997176180.7795,0.542078892298863,31981238083014.38
1.040001,1301492648993.6394,0.5526380531433305,37552419418144.016
1.060001,1028394547964.7704,0.5567132792906597,29891434924903.375
1.080001,1010512200948.0287,0.5492967318381295,28980374548584.832
1.100001,1028205411976.8463,0.5315178235915495,28533374421543.918
1.120001,878294855772.6138,0.5051685515897837,23164987113933.797
1.140001,775589100199.1298,0.4591105887980951,18591071614314.37
1.160001,822712907021.8927,0.4366696344669109,18756712460853.18
1.180001,444302695191.581,0.43179387399942504,10016381137867.172
1.200001,969355888756.0153,0.4270270921792688,21611957236065.426
1.2200010000000001,708378608118.764,0.4330613724236326,16016599020514.473
1.2400010000000001,805949540100.5634,0.47035424084677246,19791938524330.23
1.2600010000000001,332374069198.0068,0.5387528708407457,9349150455677.377
1.2800010000000002,897426061364.4209,0.5468820692730388,25624050353382.82
1.3000010000000002,1049649804886.8633,0.5243901719179855,28737857727215.9
1.3200009999999998,810746438972.7008,0.5049561463984449,21374409724407.477
1.3400009999999998,691313837055.393,0.4524750113297359,16331469593022.443
1.3600009999999998,767982895609.762,0.37613715448003887,15081800780347.494
1.3800009999999998,1263438339758.2021,0.3292418234470867,21718231965716.84
1.4000009999999998,1073394396607.182,0.33912882467581146,19005506407343.97
1.4200009999999998,1122411643816.4883,0.40237579956620945,23579762880679.508
1.4400009999999999,780533361432.3849,0.4296729471568125,17509949699143.172
1.4600009999999999,805706151601.6354,0.42622818577257515,17929751170237.977
1.480001,955291102076.905,0.3987217495930632,19886624632692.492
1.500001,980199819216.9838,0.37647593796454626,19266696646471.543
1.520001,866181242360.0721,0.3689754355511403,16686361424047.396
1.540001,552989713048.4497,0.36835824721709465,10635131584682.697
1.560001,868692096035.083,0.3797735971043342,17224477459744.365
1.580001,1196601969335.6897,0.4143193279763603,25884532420277.305
1.600001,1359126277499.3398,0.4121508312519458,29246332069735.023
1.620001,1293279788866.0713,0.3634447216501195,24540661999303.96
1.640001,1112479218242.2517,0.3632595532106398,21099121290519.68
1.660001,1666001342408.8733,0.3841249349302261,33412060885353.438
1.680001,1557572678009.3445,0.3979229699808243,32359570392352.625
1.700001,1634935237261.1677,0.43125538810927677,36812092595957.76
1.7200010000000001,2440489005828.4355,0.4313316894666883,54959609641393.76
1.7400010000000001,2227873247891.0054,0.44556950159355563,51827630340314.61
1.7600010000000001,2121773578495.1455,0.4605792998052649,51022163447468.414
1.7800010000000002,2871578902993.0957,0.49677778595310446,74479772083207.73
1.8000010000000002,3607570859921.6626,0.5391772837894209,101555131823177.2
1.8200010000000002,5935338135391.089,0.5947421670783053,184301815814632.22
1.8400009999999998,5905191072986.152,0.6229489981217524,192062184271637.72
1.8600009999999998,8164686985609.105,0.6200589402167997,264318724979416.25
1.8800009999999998,9999969749486.238,0.5813675578472519,303532288817426.25
