# ********************
# Shot #203783
# BD line brightness
# Wavelength range (Å): [4324, 4329] 
# ********************
time (s),Line brightness (photons/cm^2/ster/s),SX/B,Flux BD (molecules/s)
1.7916676666666664,22154557194910.63,1.376117694169037,1591747112315476.5
1.8055565555555553,40334323695869.516,1.3569505790868535,2857552561099822.5
1.8194454444444441,33567431604762.344,1.3403668977027636,2349076844259333.0
1.833334333333333,27689600368421.27,1.3469592634185252,1947271764582718.2
1.8472232222222218,50580709091370.91,1.3891279195590556,3668449719919690.5
1.8611121111111106,34120542167738.57,1.4585314606713509,2598287129997758.5
1.875001,41921733952348.46,1.5308202592527456,3350571237693701.0
1.8888898888888888,34640392696750.758,1.5371294131076123,2780024715827962.0
1.9027787777777776,40545412909374.0,1.4400314342444531,3048380096407322.0
1.9166676666666664,31314112262099.6,1.3049651663294948,2133508810988011.5
1.9305565555555553,32023258915456.707,1.3032358627905218,2178933453181557.2
1.9444454444444441,30257913672586.03,1.3636415925711167,2154242730650876.0
1.958334333333333,38991367772480.875,1.4322658852689403,2915731542879398.5
1.9722232222222218,32529331371764.395,1.4512987514845708,2464832295443776.5
1.9861121111111106,32813783064030.9,1.4609046626026587,2502842927600910.5
2.000001,38531467930481.86,1.4628936879248642,2942955790142216.0
2.013889888888889,30083807361406.176,1.4357834773842293,2255159002747167.5
2.027778777777778,31533388511091.957,1.3676202414135379,2251601757479480.8
2.0416676666666667,44359904021730.914,1.358060809689478,3145322864296325.0
2.0555565555555555,30150631179369.79,1.4063831517259682,2213887155414562.8
2.0694454444444443,42179954179200.3,1.4691191996182005,3235329781849151.0
2.083334333333333,35154252335291.312,1.4976769319938052,2748852417780790.5
2.097223222222222,37890190134519.74,1.5563467061886012,3078850156572145.5
2.111112111111111,34444294089154.457,1.6942984741101306,3046931044558194.0
2.125001,42563177443961.58,1.8442577183876656,4098369102529625.5
2.138889888888889,32581459085727.1,1.9400929884704698,3300262562139086.5
2.152778777777778,23312821561513.223,2.1332601214682554,2596534347154422.5
2.1666676666666667,54813745016911.016,2.359032063832277,6751165219037366.0
2.1805565555555555,52006455039351.54,2.4600433560763486,6679676505439710.0
2.1944454444444443,100487631336527.2,2.5205162774203616,1.3223838393752308e+16
2.208334333333333,96846612293756.81,2.6337702086347003,1.3317347491249744e+16
2.222223222222222,98633804080843.45,2.8075963543187057,1.445825467711143e+16
2.236112111111111,135636485034917.44,2.8340172304286897,2.0069401921312396e+16
2.250001,107993316570913.28,2.6463557588735678,1.4921089105009748e+16
2.263889888888889,73136161847971.23,2.3475884427775155,8964158878474449.0
