#DataThief /Applications/86117_Transmission.png Wednesday 22-Feb-2023 1:14:48 PM
Wavelength (nm),Transmission (%)
593.8434705070066, 94.43207126948775
594.72783716672415, 94.87750556792872
595.61155019254682, 95.24870081662954
596.05438715630043, 95.54565701559018
596.93679291433341, 95.76837416481067
597.82115957405085, 96.21380846325167
598.70225806429426, 96.28804751299182
599.13986595688903, 95.99109131403118
600.01834991155306, 95.76837416481067
600.8955265984273, 95.39717891610987
601.77335691919643, 95.10022271714922
602.65053360607067, 94.72902746844841
603.08879513256045, 94.50631031922791
603.52378848957596, 93.91239792130661
603.95812821269669, 93.24424647364513
604.39312156971209, 92.65033407572382
604.82680765893791, 91.90794357832219
605.26572281932249, 91.75946547884186
605.71117431865548, 92.35337787676317
606.15727945188326, 93.02152932442465
606.60273095121624, 93.61544172234594
607.04883608444402, 94.28359317000742
607.49428758377701, 94.87750556792872
607.94039271700478, 95.54565701559018
