Time (s),TC1 (C),TC2 (C)
17.385,23.0,51.75
17.4,23.0,51.75
17.415,23.0,51.75
17.43,23.0,51.75
17.445,23.0,51.75
17.46,23.0,51.75
17.475,23.0,51.75
17.49,23.0,51.75
17.505,23.0,51.75
17.52,23.0,51.75
17.535,23.0,51.75
17.55,23.0,51.75
17.565,23.0,51.75
17.58,23.0,51.75
17.595,23.0,51.75
17.61,23.0,51.75
17.625,23.0,51.75
17.64,23.0,51.75
17.655,23.0,51.75
17.67,23.0,51.75
17.685,23.0,51.75
17.7,23.0,51.75
17.715,23.0,51.75
17.73,23.0,51.75
17.745,23.0,51.75
17.76,23.0,51.75
17.775,23.0,51.75
17.79,23.0,51.75
17.805,23.0,51.75
17.82,23.0,51.75
17.835,23.0,51.75
17.85,23.0,51.75
17.865,23.0,51.75
17.88,23.0,51.75
17.895,23.0,51.75
17.91,23.0,51.75
17.925,23.0,51.75
17.94,23.0,51.75
17.955,23.0,51.75
17.97,23.0,51.75
17.985,23.0,51.75
18.0,23.0,51.75
18.015,23.0,51.75
18.03,23.0,51.75
18.045,23.0,51.75
18.06,23.0,51.75
18.075,23.0,51.75
18.09,23.0,51.75
18.105,23.0,51.75
18.12,23.0,51.75
18.135,23.0,51.75
18.15,23.0,52.0
18.165,23.0,52.0
18.18,23.0,52.0
18.195,23.0,52.0
18.21,23.0,52.0
18.225,23.0,52.0
18.24,23.0,52.0
18.255,23.0,52.0
18.27,23.0,52.0
18.285,23.0,52.0
18.3,23.0,51.75
18.315,23.0,51.75
18.33,23.0,51.75
18.345,23.0,51.75
18.36,23.0,51.75
18.375,23.0,52.0
18.39,23.0,52.0
18.405,23.0,52.0
18.42,23.0,52.0
18.435,23.0,52.0
18.45,22.75,51.75
18.465,22.75,51.75
18.48,22.75,51.75
18.495,22.75,51.75
18.51,22.75,51.75
18.525,23.0,51.75
18.54,23.0,51.75
18.555,23.0,51.75
18.57,23.0,51.75
18.585,23.0,51.75
18.6,23.0,51.75
18.615,23.0,51.75
18.63,23.0,51.75
18.645,23.0,51.75
18.66,23.0,51.75
18.675,23.0,51.75
18.69,23.0,51.75
18.705,23.0,51.75
18.72,23.0,51.75
18.735,23.0,51.75
18.75,23.0,51.75
18.765,23.0,51.75
18.78,23.0,51.75
18.795,23.0,51.75
18.81,23.0,51.75
18.825,23.0,51.75
18.84,23.0,51.75
18.855,23.0,51.75
18.87,23.0,51.75
18.885,23.0,51.75
18.9,23.0,51.75
18.915,23.0,51.75
18.93,23.0,51.75
18.945,23.0,51.75
18.96,23.0,51.75
18.975,23.0,51.75
18.99,23.0,51.75
19.005,23.0,51.75
19.02,23.0,51.75
19.035,23.0,52.0
19.05,23.0,52.0
19.065,23.0,52.0
19.08,23.0,52.0
19.095,23.0,52.0
19.11,23.0,51.75
19.125,23.0,51.75
19.14,23.0,51.75
19.155,23.0,51.75
19.17,23.0,51.75
19.185,23.0,52.0
19.2,23.0,52.0
19.215,23.0,52.0
19.23,23.0,52.0
19.245,23.0,52.0
19.26,23.0,51.75
19.275,23.0,51.75
19.29,23.0,51.75
19.305,23.0,51.75
19.32,23.0,51.75
19.335,23.0,52.0
19.35,23.0,52.0
19.365,23.0,52.0
19.38,23.0,52.0
19.395,23.0,52.0
19.41,23.0,52.0
19.425,23.0,52.0
19.44,23.0,52.0
19.455,23.0,52.0
19.47,23.0,52.0
19.485,23.0,51.75
19.5,23.0,51.75
19.515,23.0,51.75
19.53,23.0,51.75
19.545,23.0,51.75
19.56,23.0,52.0
19.575,23.0,52.0
19.59,23.0,52.0
19.605,23.0,52.0
19.62,23.0,52.0
19.635,23.0,52.0
19.65,23.0,52.0
19.665,23.0,52.0
19.68,23.0,52.0
19.695,23.0,52.0
19.71,23.0,51.75
19.725,23.0,51.75
19.74,23.0,51.75
19.755,23.0,51.75
19.77,23.0,51.75
19.785,23.0,51.75
19.8,23.0,51.75
19.815,23.0,51.75
19.83,23.0,51.75
19.845,23.0,51.75
19.86,23.0,51.75
19.875,23.0,51.75
19.89,23.0,51.75
19.905,23.0,51.75
19.92,23.0,51.75
19.935,23.0,51.75
19.95,23.0,51.75
19.965,23.0,51.75
19.98,23.0,51.75
19.995,23.0,51.75
20.01,23.0,51.75
20.025,23.0,51.75
20.04,23.0,51.75
20.055,23.0,51.75
20.07,23.0,51.75
20.085,23.0,51.75
20.1,23.0,51.75
20.115,23.0,51.75
20.13,23.0,51.75
20.145,23.0,51.75
20.16,23.0,51.75
20.175,23.0,51.75
20.19,23.0,51.75
20.205,23.0,51.75
20.22,23.0,51.75
20.235,23.0,51.75
20.25,23.0,51.75
20.265,23.0,51.75
20.28,23.0,51.75
20.295,23.0,51.75
20.31,23.0,51.75
20.325,23.0,51.75
20.34,23.0,51.75
20.355,23.0,51.75
20.37,23.0,51.75
20.385,23.0,51.75
20.4,23.0,51.75
20.415,23.0,51.75
20.43,23.0,51.75
20.445,23.0,51.75
20.46,23.0,51.75
20.475,23.0,51.75
20.49,23.0,51.75
20.505,23.0,51.75
20.52,23.0,51.75
20.535,23.0,51.75
20.55,23.0,51.75
20.565,23.0,51.75
20.58,23.0,51.75
20.595,23.0,51.75
20.61,23.0,51.75
20.625,23.0,51.75
20.64,23.0,51.75
20.655,23.0,51.75
20.67,23.0,51.75
20.685,23.0,51.75
20.7,23.0,51.75
20.715,23.0,51.75
20.73,23.0,51.75
20.745,23.0,51.75
20.76,23.0,51.75
20.775,23.0,51.75
20.79,23.0,51.75
20.805,23.0,51.75
20.82,23.0,52.0
20.835,23.0,52.0
20.85,23.0,52.0
20.865,23.0,52.0
20.88,23.0,52.0
20.895,23.0,51.75
20.91,23.0,51.75
20.925,23.0,51.75
20.94,23.0,51.75
20.955,23.0,51.75
20.97,23.0,51.75
20.985,23.0,51.75
21.0,23.0,51.75
21.015,23.0,51.75
21.03,23.0,51.75
21.045,23.0,52.0
21.06,23.0,52.0
21.075,23.0,52.0
21.09,23.0,52.0
21.105,23.0,52.0
21.12,23.0,51.75
21.135,23.0,51.75
21.15,23.0,51.75
21.165,23.0,51.75
21.18,23.0,51.75
21.195,23.0,51.75
21.21,23.0,51.75
21.225,23.0,51.75
21.24,23.0,51.75
21.255,23.0,51.75
21.27,23.0,52.0
21.285,23.0,52.0
21.3,23.0,52.0
21.315,23.0,52.0
21.33,23.0,52.0
21.345,23.0,51.75
21.36,23.0,51.75
21.375,23.0,51.75
21.39,23.0,51.75
21.405,23.0,51.75
21.42,23.0,52.0
21.435,23.0,52.0
21.45,23.0,52.0
21.465,23.0,52.0
21.48,23.0,52.0
21.495,23.0,52.0
21.51,23.0,52.0
21.525,23.0,52.0
21.54,23.0,52.0
21.555,23.0,52.0
21.57,23.0,51.75
21.585,23.0,51.75
21.6,23.0,51.75
21.615,23.0,51.75
21.63,23.0,51.75
21.645,23.0,51.75
21.66,23.0,51.75
21.675,23.0,51.75
21.69,23.0,51.75
21.705,23.0,51.75
21.72,23.0,51.75
21.735,23.0,51.75
21.75,23.0,51.75
21.765,23.0,51.75
21.78,23.0,51.75
21.795,23.0,51.75
21.81,23.0,51.75
21.825,23.0,51.75
21.84,23.0,51.75
21.855,23.0,51.75
21.87,23.0,51.75
21.885,23.0,51.75
21.9,23.0,51.75
21.915,23.0,51.75
21.93,23.0,51.75
21.945,23.0,51.75
21.96,23.0,51.75
21.975,23.0,51.75
21.99,23.0,51.75
22.005,23.0,51.75
22.02,23.0,51.75
22.035,23.0,51.75
22.05,23.0,51.75
22.065,23.0,51.75
22.08,23.0,51.75
22.095,23.0,51.75
22.11,23.0,51.75
22.125,23.0,51.75
22.14,23.0,51.75
22.155,23.0,51.75
22.17,23.0,51.75
22.185,23.0,51.75
22.2,23.0,51.75
22.215,23.0,51.75
22.23,23.0,51.75
22.245,23.0,51.75
22.26,23.0,51.75
22.275,23.0,51.75
22.29,23.0,51.75
22.305,23.0,51.75
22.32,23.0,51.75
22.335,23.0,51.75
22.35,23.0,51.75
22.365,23.0,51.75
22.38,23.0,51.75
22.395,23.0,51.75
22.41,23.0,51.75
22.425,23.0,51.75
22.44,23.0,51.75
22.455,23.0,51.75
22.47,23.0,52.0
22.485,23.0,52.0
22.5,23.0,52.0
22.515,23.0,52.0
22.53,23.0,52.0
22.545,23.0,51.75
22.56,23.0,51.75
22.575,23.0,51.75
22.59,23.0,51.75
22.605,23.0,52.0
22.62,23.0,52.0
22.635,23.0,52.0
22.65,23.0,52.0
22.665,23.0,52.0
22.68,23.0,52.0
22.695,23.0,52.0
22.71,23.0,52.0
22.725,23.0,52.0
22.74,23.0,52.0
22.755,23.0,51.75
22.77,23.0,51.75
22.785,23.0,51.75
22.8,23.0,51.75
22.815,23.0,51.75
22.83,23.0,51.75
22.845,23.0,51.75
22.86,23.0,51.75
22.875,23.0,51.75
22.89,23.0,51.75
22.905,23.0,52.0
22.92,23.0,52.0
22.935,23.0,52.0
22.95,23.0,52.0
22.965,23.0,52.0
22.98,23.0,51.75
22.995,23.0,51.75
23.01,23.0,51.75
23.025,23.0,51.75
23.04,23.0,51.75
23.055,23.0,51.75
23.07,23.0,51.75
23.085,23.0,51.75
23.1,23.0,51.75
23.115,23.0,51.75
23.13,23.0,51.75
23.145,23.0,51.75
23.16,23.0,51.75
23.175,23.0,51.75
23.19,23.0,51.75
23.205,23.0,51.75
23.22,23.0,51.75
23.235,23.0,51.75
23.25,23.0,51.75
23.265,23.0,51.75
23.28,23.0,51.75
23.295,23.0,51.75
23.31,23.0,51.75
23.325,23.0,51.75
23.34,23.0,51.75
23.355,23.0,51.75
23.37,23.0,51.75
23.385,23.0,51.75
23.4,23.0,51.75
23.415,23.0,51.75
23.43,23.0,51.75
23.445,23.0,51.75
23.46,23.0,51.75
23.475,23.0,51.75
23.49,23.0,51.75
23.505,23.0,51.75
23.52,23.0,51.75
23.535,23.0,51.75
23.55,23.0,51.75
23.565,23.0,51.75
23.58,23.0,51.75
23.595,23.0,51.75
23.61,23.0,51.75
23.625,23.0,51.75
23.64,23.0,51.75
23.655,23.0,51.75
23.67,23.0,51.75
23.685,23.0,51.75
23.7,23.0,51.75
23.715,23.0,51.75
23.73,23.0,51.75
23.745,23.0,51.75
23.76,23.0,51.75
23.775,23.0,51.75
23.79,23.0,51.75
23.805,23.0,51.75
23.82,23.0,51.75
23.835,23.0,51.75
23.85,23.0,51.75
23.865,23.0,51.75
23.88,23.0,51.75
23.895,23.0,51.75
23.91,23.0,51.75
23.925,23.0,51.75
23.94,23.0,51.75
23.955,23.0,51.75
23.97,23.0,51.75
23.985,23.0,51.75
24.0,23.0,51.75
24.015,23.0,51.75
24.03,23.0,51.75
24.045,23.0,51.75
24.06,23.0,51.75
24.075,23.0,51.75
24.09,23.0,51.75
24.105,23.0,51.75
24.12,23.0,51.75
24.135,23.0,51.75
24.15,23.0,51.75
24.165,23.0,51.75
24.18,23.0,51.75
24.195,23.0,51.75
24.21,23.0,51.75
24.225,23.0,51.75
24.24,23.0,51.75
24.255,23.0,51.75
24.27,23.0,51.75
24.285,23.0,51.75
24.3,23.0,51.75
24.315,23.0,51.75
24.33,23.0,51.75
24.345,23.0,51.75
24.36,23.0,51.75
24.375,23.0,51.75
24.39,23.0,51.75
24.405,23.0,51.75
24.42,23.0,51.75
24.435,23.0,51.75
24.45,23.0,51.75
24.465,23.0,51.75
24.48,23.0,51.75
24.495,23.0,51.75
24.51,23.0,51.75
24.525,23.0,51.75
24.54,23.0,51.75
24.555,23.0,51.75
24.57,23.0,51.75
24.585,23.0,51.75
24.6,23.0,51.75
24.615,23.0,51.75
24.63,23.0,51.75
24.645,23.0,51.75
24.66,23.0,51.75
24.675,23.0,51.75
24.69,23.0,51.75
24.705,23.0,51.75
24.72,23.0,51.75
24.735,23.0,51.75
24.75,23.0,51.75
24.765,23.0,51.75
24.78,23.0,51.75
24.795,23.0,51.75
24.81,23.0,51.75
24.825,23.0,51.75
24.84,23.0,51.75
24.855,23.0,51.75
24.87,23.0,51.75
24.885,23.0,51.75
24.9,23.0,51.75
24.915,23.0,51.75
24.93,23.0,51.75
24.945,23.0,51.75
24.96,23.0,51.75
24.975,23.0,51.75
24.99,23.0,51.75
25.005,23.0,51.75
25.02,23.0,51.75
25.035,23.0,51.75
25.05,23.0,51.75
25.065,23.0,51.75
25.08,23.0,51.75
25.095,23.0,51.75
25.11,23.0,51.75
25.125,23.0,51.75
25.14,23.0,51.75
25.155,23.0,51.75
25.17,23.0,51.75
25.185,23.0,51.75
25.2,23.0,51.75
25.215,22.75,51.75
25.23,22.75,51.75
25.245,22.75,51.75
25.26,22.75,51.75
25.275,22.75,51.75
25.29,23.0,52.0
25.305,23.0,52.0
25.32,23.0,52.0
25.335,23.0,52.0
25.35,23.0,52.0
25.365,23.0,52.0
25.38,23.0,52.0
25.395,23.0,52.0
25.41,23.0,52.0
25.425,23.0,52.0
25.44,23.0,52.0
25.455,23.0,52.0
25.47,23.0,52.0
25.485,23.0,52.0
25.5,23.0,52.0
25.515,23.0,52.0
25.53,23.0,52.0
25.545,23.0,52.0
25.56,23.0,52.0
25.575,23.0,52.0
25.59,23.0,52.0
25.605,23.0,52.0
25.62,23.0,52.0
25.635,23.0,52.0
25.65,23.0,52.0
25.665,23.0,52.0
25.68,23.0,52.0
25.695,23.0,52.0
25.71,23.0,52.0
25.725,23.0,52.0
25.74,23.0,52.0
25.755,23.0,52.0
25.77,23.0,52.0
25.785,23.0,52.0
25.8,23.0,52.0
25.815,23.0,51.75
25.83,23.0,51.75
25.845,23.0,51.75
25.86,23.0,51.75
25.875,23.0,51.75
25.89,23.0,52.0
25.905,23.0,52.0
25.92,23.0,52.0
25.935,23.0,52.0
25.95,23.0,52.0
25.965,23.0,52.0
25.98,23.0,52.0
25.995,23.0,52.0
26.01,23.0,52.0
26.025,23.0,52.0
26.04,22.75,51.75
26.055,22.75,51.75
26.07,22.75,51.75
26.085,22.75,51.75
26.1,22.75,51.75
26.115,23.0,52.0
26.13,23.0,52.0
26.145,23.0,52.0
26.16,23.0,52.0
26.175,23.0,52.0
26.19,23.0,52.0
26.205,23.0,52.0
26.22,23.0,52.0
26.235,23.0,52.0
26.25,23.0,52.0
26.265,23.0,52.0
26.28,23.0,52.0
26.295,23.0,52.0
26.31,23.0,52.0
26.325,23.0,52.0
26.34,23.0,51.75
26.355,23.0,51.75
26.37,23.0,51.75
26.385,23.0,51.75
26.4,23.0,51.75
26.415,23.0,51.75
26.43,23.0,51.75
26.445,23.0,51.75
26.46,23.0,51.75
26.475,23.0,51.75
26.49,23.0,51.75
26.505,23.0,51.75
26.52,23.0,51.75
26.535,23.0,51.75
26.55,23.0,51.75
26.565,23.0,51.75
26.58,23.0,51.75
26.595,23.0,51.75
26.61,23.0,51.75
26.625,23.0,51.75
26.64,23.0,51.75
26.655,23.0,51.75
26.67,23.0,51.75
26.685,23.0,51.75
26.7,23.0,51.75
26.715,23.0,51.75
26.73,23.0,51.75
26.745,23.0,51.75
26.76,23.0,51.75
26.775,23.0,51.75
26.79,23.0,51.75
26.805,23.0,51.75
26.82,23.0,51.75
26.835,23.0,51.75
26.85,23.0,51.75
26.865,23.0,51.75
26.88,23.0,51.75
26.895,23.0,51.75
26.91,23.0,51.75
26.925,23.0,51.75
26.94,23.0,51.75
26.955,23.0,51.75
26.97,23.0,51.75
26.985,23.0,51.75
27.0,23.0,51.75
27.015,23.0,51.75
27.03,23.0,51.75
27.045,23.0,51.75
27.06,23.0,51.75
27.075,23.0,51.75
27.09,23.0,51.75
27.105,23.0,51.75
27.12,23.0,51.75
27.135,23.0,51.75
27.15,23.0,51.75
27.165,23.0,51.75
27.18,23.0,51.75
27.195,23.0,51.75
27.21,23.0,51.75
27.225,23.0,51.75
27.24,23.0,51.75
27.255,23.0,51.75
27.27,23.0,51.75
27.285,23.0,51.75
27.3,23.0,51.75
27.315,23.0,51.75
27.33,23.0,51.75
27.345,23.0,51.75
27.36,23.0,51.75
27.375,23.0,51.75
27.39,23.0,51.75
27.405,23.0,51.75
27.42,23.0,51.75
27.435,23.0,51.75
27.45,23.0,51.75
27.465,23.0,51.75
27.48,23.0,51.75
27.495,23.0,51.75
27.51,23.0,51.75
27.525,23.0,51.75
27.54,23.0,51.75
27.555,23.0,51.75
27.57,23.0,51.75
27.585,23.0,51.75
27.6,23.0,51.75
27.615,23.0,51.75
27.63,23.0,51.75
27.645,23.0,51.75
27.66,23.0,51.75
27.675,23.0,51.75
27.69,23.0,51.75
27.705,23.0,51.75
27.72,23.0,51.75
27.735,23.0,51.75
27.75,23.0,51.75
27.765,23.0,51.75
27.78,23.0,51.75
27.795,23.0,51.75
27.81,23.0,51.75
27.825,23.0,51.75
27.84,23.0,51.75
27.855,23.0,51.75
27.87,23.0,51.75
27.885,23.0,51.75
27.9,23.0,51.75
27.915,23.0,51.75
27.93,23.0,51.75
27.945,23.0,51.75
27.96,23.0,51.75
27.975,23.0,51.75
27.99,23.0,51.75
28.005,23.0,51.75
28.02,23.0,51.75
28.035,23.0,51.75
28.05,23.0,51.75
28.065,23.0,51.75
28.08,23.0,51.75
28.095,23.0,51.75
28.11,23.0,51.75
28.125,23.0,51.75
28.14,23.0,51.75
28.155,23.0,51.75
28.17,23.0,51.75
28.185,23.0,51.75
28.2,23.0,51.75
28.215,23.0,51.75
28.23,23.0,51.75
28.245,23.0,51.75
28.26,23.0,51.75
28.275,23.0,51.75
28.29,23.0,51.75
28.305,23.0,51.75
28.32,23.0,51.75
28.335,23.0,51.75
28.35,23.0,51.75
28.365,23.0,51.75
28.38,23.0,51.75
28.395,23.0,51.75
28.41,23.0,51.75
28.425,23.0,51.75
28.44,23.0,51.75
28.455,23.0,51.75
28.47,23.0,51.75
28.485,22.75,51.75
28.5,22.75,51.75
28.515,22.75,51.75
28.53,22.75,51.75
28.545,22.75,51.75
28.56,23.0,51.75
28.575,23.0,51.75
28.59,23.0,51.75
28.605,23.0,51.75
28.62,23.0,51.75
28.635,23.0,51.75
28.65,23.0,51.75
28.665,23.0,51.75
28.68,23.0,51.75
28.695,23.0,51.75
28.71,22.75,51.75
28.725,22.75,51.75
28.74,22.75,51.75
28.755,22.75,51.75
28.77,22.75,51.75
28.785,23.0,51.75
28.8,23.0,51.75
28.815,23.0,51.75
28.83,23.0,51.75
28.845,23.0,51.75
28.86,23.0,51.75
28.875,23.0,51.75
28.89,23.0,51.75
28.905,23.0,51.75
28.92,23.0,51.75
28.935,23.0,51.75
28.95,23.0,51.75
28.965,23.0,51.75
28.98,23.0,51.75
28.995,23.0,51.75
29.01,23.0,51.75
29.025,23.0,51.75
29.04,23.0,51.75
29.055,23.0,51.75
29.07,23.0,51.75
29.085,23.0,51.75
29.1,23.0,51.75
29.115,23.0,51.75
29.13,23.0,51.75
29.145,23.0,51.75
29.16,23.0,51.75
29.175,23.0,51.75
29.19,23.0,51.75
29.205,23.0,51.75
29.22,23.0,51.75
29.235,23.0,51.75
29.25,23.0,51.75
29.265,23.0,51.75
29.28,23.0,51.75
29.295,23.0,51.75
29.31,23.0,51.75
29.325,23.0,51.75
29.34,23.0,51.75
29.355,23.0,51.75
29.37,23.0,51.75
29.385,23.0,51.75
29.4,23.0,51.75
29.415,23.0,51.75
29.43,23.0,51.75
29.445,23.0,51.75
29.46,23.0,52.0
29.475,23.0,52.0
29.49,23.0,52.0
29.505,23.0,52.0
29.52,23.0,52.0
29.535,22.75,51.75
29.55,22.75,51.75
29.565,22.75,51.75
29.58,22.75,51.75
29.595,22.75,51.75
29.61,23.0,52.0
29.625,23.0,52.0
29.64,23.0,52.0
29.655,23.0,52.0
29.67,23.0,52.0
29.685,22.75,51.75
29.7,22.75,51.75
29.715,22.75,51.75
29.73,22.75,51.75
29.745,22.75,51.75
29.76,22.75,51.75
29.775,22.75,51.75
29.79,22.75,51.75
29.805,22.75,51.75
29.82,22.75,51.75
29.835,22.75,52.0
29.85,22.75,52.0
29.865,22.75,52.0
29.88,22.75,52.0
29.895,22.75,52.0
29.91,22.75,51.75
29.925,22.75,51.75
29.94,22.75,51.75
29.955,22.75,51.75
29.97,22.75,51.75
29.985,22.75,51.75
