# Results from black body fit 
# =========================== 
# Temperature [K]: 535.9 -/+ 361.8
# Scaling factor: 8.19E+03 -/+ 1.75E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0044511696933,1.3117470711390615e-08
600.0418711696933,1.9824113171521623e-08
600.0792811696933,2.0843185936772193e-08
600.1166911696932,1.60024019145581e-08
600.1541111696934,9.015623333352784e-09
600.1915211696933,6.367890129324908e-09
600.2289411696933,8.295635317898079e-09
600.2663511696933,1.776722788414359e-08
600.3037711696933,3.436978060619918e-08
600.3412411696933,4.2765034737970504e-08
600.3786611696933,3.607751227427184e-08
600.4160711696933,2.0159646168901317e-08
600.4535511696932,1.0687470061310638e-08
600.4909611696933,9.734584620516826e-09
600.5283811696933,1.0984711574677708e-08
600.5658511696932,1.1769268514287195e-08
600.6032711696932,1.1578302161901082e-08
600.6407411696933,1.3441977580222606e-08
600.6781611696933,2.115470907598584e-08
600.7156311696933,3.234748841416154e-08
600.7530511696933,3.9034068258493874e-08
600.7905211696933,3.3033425335277235e-08
600.8280011696933,2.1065937098265207e-08
600.8654711696933,1.3631169021964711e-08
600.9028911696932,1.1949604129779793e-08
600.9403611696933,1.0373298653398638e-08
600.9778411696933,1.0672599918758088e-08
601.0153111696933,1.5479203698269644e-08
601.0527911696933,2.0943716459658087e-08
601.0902711696933,1.2574719735836713e-08
601.1277411696933,1.1895528623306412e-08
601.1652211696933,1.1669591954135853e-08
601.2026911696933,1.8359692853174642e-08
601.2401711696933,3.939141500750525e-08
601.2776411696933,5.694342698886224e-08
601.3151211696933,5.666053539572855e-08
601.3526011696933,3.9593884041229865e-08
601.3901311696933,2.3795370305592194e-08
601.4276111696933,1.7230272833373112e-08
601.4650811696933,6.154875847291385e-09
601.5026211696933,5.398385519343141e-09
601.5401011696933,4.728490384609866e-09
601.5775711696933,5.221807910855455e-09
601.6151111696933,5.720985595260483e-09
601.6525811696933,5.1883479375519235e-09
601.6901211696933,3.81672843679424e-09
601.7276011696933,2.449580229798031e-09
601.7651311696933,2.201512915988023e-09
601.8026711696933,3.497219311884438e-09
601.8401411696933,4.161307730857602e-09
601.8776811696933,5.672085992257486e-09
601.9152211696933,9.523145919567358e-09
601.9527511696933,1.2529008834720256e-08
601.9902311696933,1.1204914111550104e-08
602.0277711696933,8.010229375903574e-09
602.0653011696933,5.642434278079558e-09
602.1028411696933,4.783670714369708e-09
602.1403811696933,5.650910426105587e-09
602.1779111696933,7.036882309394185e-09
602.2154511696933,6.950517029250811e-09
602.2529911696932,6.0736806324144176e-09
602.2905211696933,5.572013835040447e-09
602.3280611696933,5.454892488768819e-09
602.3656611696933,6.652496206963974e-09
602.4031911696933,1.0670652476031105e-08
602.4407311696933,1.7320126976849597e-08
602.4782711696932,2.0421912052636197e-08
602.5158611696933,1.7719164714915697e-08
602.5534011696933,1.2789432857994406e-08
602.5909411696933,9.279407570197004e-09
602.6285411696933,8.948125897551078e-09
602.6660711696933,1.042036019939831e-08
602.7036711696933,1.4201808941525994e-08
602.7412111696933,1.9893007180412817e-08
602.7788011696933,2.1361878647238095e-08
602.8164011696933,1.6254588903878096e-08
602.8539411696933,9.733102566577529e-09
602.8915411696933,6.0646771262911116e-09
602.9291311696933,5.388464467894809e-09
602.9666711696933,5.113138978115321e-09
603.0042711696933,5.244266295855356e-09
603.0418711696933,5.289829288306909e-09
603.0794611696933,4.66736109314139e-09
603.1170611696933,4.650178760781769e-09
603.1546611696933,5.168939513478859e-09
603.1922611696933,5.445773532483527e-09
603.2298511696933,6.529258960592462e-09
603.2674511696933,7.0482543416639315e-09
603.3050511696933,7.343156368732771e-09
603.3426511696933,8.29095452166518e-09
603.3802411696932,8.85600785307671e-09
603.4178411696932,1.0226867105517202e-08
603.4555011696933,1.1993626190501e-08
603.4931011696933,1.4876805451697705e-08
603.5307011696933,1.9293652812776412e-08
603.5683511696933,1.7718264022255604e-08
603.6059511696933,1.4004261800734467e-08
603.6435511696933,1.3152803255824261e-08
603.6812111696933,1.2390712802315428e-08
603.7188111696933,1.2909333352099273e-08
603.7564611696932,1.2409915916315504e-08
603.7940611696934,1.0921429499261394e-08
603.8317211696933,1.1588869816743383e-08
603.8693811696933,1.7631165848793354e-08
603.9069811696933,2.5204771372720433e-08
603.9446411696933,2.8036528743127756e-08
603.9822911696933,2.5770320666827592e-08
604.0199511696933,2.0767793786345725e-08
604.0575511696933,1.4585736073852532e-08
604.0952111696932,9.641261900933784e-09
604.1328711696933,6.906529979768497e-09
604.1705311696933,5.306157943793111e-09
604.2081911696934,4.622780177074345e-09
604.2458411696933,6.109647730540863e-09
604.2835011696933,8.73304063002498e-09
604.3211611696933,1.0036741018814239e-08
604.3588211696933,1.0449730734181298e-08
604.3964811696933,1.2140703605341672e-08
604.4341411696932,2.0929651665972985e-08
604.4718611696933,3.2180212997346616e-08
604.5095211696932,3.429865489558373e-08
604.5471811696933,2.6879646387274732e-08
604.5848911696933,1.6123326864359734e-08
604.6225511696933,8.842371772665663e-09
604.6602111696933,6.7581777329466795e-09
604.6979311696933,5.875669907220956e-09
604.7355911696933,6.058044306949782e-09
604.7733111696933,6.628565548700492e-09
604.8109711696933,6.544984190674355e-09
604.8486911696933,5.567850730786571e-09
604.8863511696933,5.721283031776113e-09
604.9240711696933,5.5678071647474346e-09
604.9617911696932,5.236726325349087e-09
604.9995111696933,5.772521962992664e-09
605.1126011696933,2.2919496642159488e-09
605.1503211696933,1.0683613536374464e-08
605.1880411696933,1.3063443006616283e-08
605.2257611696933,2.075019938297095e-08
605.2634811696933,2.6164071816004798e-08
605.3012011696933,2.7675178357703928e-08
605.3389211696933,1.9846141131540855e-08
605.3766411696932,1.1737491929993429e-08
605.4143611696933,9.428650918778682e-09
605.4520811696933,1.268732724293512e-08
605.4898011696934,1.9101196988866318e-08
605.5275811696933,2.695118479012701e-08
605.5653011696933,3.0909064995793985e-08
605.6030211696933,1.810308763665345e-08
605.6407411696933,5.740977058075611e-09
605.6785211696933,2.314386099226125e-09
605.7162411696933,7.615745184904065e-09
605.7540211696933,5.913029847727768e-09
605.7917411696933,6.0165954149349026e-09
605.8295211696933,7.51979535742309e-09
605.8672411696933,8.055125765119111e-09
605.9050211696933,6.831257419795434e-09
605.9427411696932,6.57206998994165e-09
605.9805211696932,6.7299201123913954e-09
606.0183111696933,7.98560509706298e-09
606.0560911696933,1.2224049316913931e-08
606.0938111696933,2.3400138253106652e-08
606.1315911696933,3.871915172449066e-08
606.1693711696932,4.849220164389206e-08
606.2071511696932,4.6016798454631954e-08
606.2449311696932,3.2174219814273095e-08
606.2827111696932,1.8589259856900906e-08
606.3204911696932,5.289443362986429e-09
606.3582711696932,9.346205844148105e-10
606.3960511696934,1.8523577318394444e-09
606.4338311696933,7.0892491773532075e-09
606.4716111696933,5.894170742569466e-09
606.5093911696933,6.193634368207541e-09
606.5472411696933,6.3979218279511355e-09
606.5850211696933,7.1014358179423905e-09
606.6228011696933,7.578707726307034e-09
606.6605811696933,7.857762729245338e-09
606.6984211696933,8.548317831631627e-09
606.7362011696933,9.375680457334987e-09
606.7740411696933,9.284262587120937e-09
606.8118211696933,8.787115038828503e-09
606.8496711696934,8.010769588153226e-09
606.8874511696933,7.299011457683021e-09
606.9252911696933,6.924122207898429e-09
606.9630711696933,6.663596036623493e-09
607.0009111696933,5.854045156622551e-09
607.0387511696933,4.886595950658499e-09
607.0765311696933,4.489313828724395e-09
607.1143711696933,4.900599943978259e-09
607.1522211696933,6.708924413791869e-09
607.1900611696933,1.1547544036471434e-08
607.2279011696933,1.7527006609210624e-08
607.2657411696933,2.380275543418952e-08
607.3035811696933,3.004432981855326e-08
607.3414311696934,3.4925947149161494e-08
607.3792711696933,3.5636463723280674e-08
607.4171111696933,2.5802995382587337e-08
607.4549511696933,1.4393457206136268e-08
607.4927911696933,1.3394114605158142e-08
607.5306311696933,1.5287281199826213e-08
607.5684811696933,2.187402648899761e-08
607.6063211696933,4.013181100342374e-08
607.6442211696933,5.906535574420714e-08
607.6820611696933,6.049000914735357e-08
607.7199011696933,4.19978478472962e-08
607.7578111696932,2.0446901836609902e-08
607.7956511696933,1.0460848388374569e-08
607.8335511696934,7.624765769481408e-09
607.8713911696933,7.648211585347362e-09
607.9093011696933,7.515645752588906e-09
607.9471411696933,8.69281033828256e-09
607.9850411696933,1.2311496438829548e-08
608.0229411696932,2.0490173312044687e-08
608.0607911696933,2.6990125989331365e-08
608.0986911696933,2.4373995609601667e-08
608.1365911696932,1.821374956717461e-08
608.1744311696933,1.244087662127104e-08
608.2123411696933,5.668978104414175e-09
608.2502411696933,3.0698444643089693e-09
608.2881411696933,4.4521365935866285e-09
608.3260411696933,6.892101503078121e-09
608.3639511696933,5.280147634258198e-09
608.4018511696933,5.15604314066118e-09
608.4397511696933,5.587680118300219e-09
608.4776611696933,6.42343055800921e-09
608.5155611696933,9.810765615429416e-09
608.5534611696933,1.74829318997959e-08
608.5913611696933,3.1857208241304565e-08
608.6293311696933,3.6394564465746925e-08
608.6672311696933,2.8822521015426216e-08
608.7051311696933,1.6370699566564028e-08
608.7431011696933,7.331421350166201e-09
608.7810011696932,4.301363250697491e-09
