# Results from black body fit 
# =========================== 
# Temperature [K]: 545.2 -/+ 297.2
# Scaling factor: 8.19E+03 -/+ 1.38E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0366065863873,2.2268902458139638e-08
600.0740165863873,2.609876844072888e-08
600.1114265863872,2.232352295466373e-08
600.1488465863873,1.2779147259609171e-08
600.1862565863872,7.807193261809574e-09
600.2236765863872,9.520659293617093e-09
600.2610865863873,1.891794457718054e-08
600.2985065863872,3.8224932291043033e-08
600.3359765863872,5.349735898264525e-08
600.3733965863872,4.826897170953448e-08
600.4108065863873,2.9142697843622122e-08
600.4482865863872,1.5763134626589387e-08
600.4856965863872,1.3541591836583001e-08
600.5231165863872,1.4716257463257898e-08
600.5605865863872,1.493493106649369e-08
600.5980065863872,1.4398003928504955e-08
600.6354765863873,1.488497657066923e-08
600.6728965863873,2.188090335189317e-08
600.7103665863873,3.715140823103825e-08
600.7477865863873,5.041856849239844e-08
600.7852565863873,4.670495382210703e-08
600.8227365863872,3.0488024555075556e-08
600.8602065863872,1.7891276971940376e-08
600.8976265863872,1.5161599443167964e-08
600.9350965863873,1.3348276841249433e-08
600.9725765863873,1.2181055793843615e-08
601.0100465863873,1.5255116989225547e-08
601.0475265863872,2.495184464840257e-08
601.0850065863873,1.6768088314610665e-08
601.1224765863873,1.508646026329536e-08
601.1599565863872,1.4637109440073986e-08
601.1974265863872,2.0461208478754702e-08
601.2349065863873,4.2331574615819066e-08
601.2723765863873,7.046690577910954e-08
601.3098565863872,7.843353099560459e-08
601.3473365863873,6.012852308743908e-08
601.3848665863873,3.576671218805659e-08
601.4223465863872,2.370895720160762e-08
601.4598165863873,5.005897255667993e-09
601.4973565863872,5.278402626232466e-09
601.5348365863873,5.451395057509708e-09
601.5723065863873,5.262207402498984e-09
601.6098465863872,5.3194684080776726e-09
601.6473165863873,6.230018885130112e-09
601.6848565863872,5.916317832609563e-09
601.7223365863873,5.646283646974253e-09
601.7598665863873,5.687674208351278e-09
601.7974065863873,6.281749371060491e-09
601.8348765863873,7.477650607951795e-09
601.8724165863873,8.659444250748385e-09
601.9099565863872,1.1472858862988385e-08
601.9474865863873,1.485482069242454e-08
601.9849665863873,1.507026121650295e-08
602.0225065863873,1.2057157995383622e-08
602.0600365863872,8.684068003657561e-09
602.0975765863873,7.560967346179126e-09
602.1351165863873,9.069660477339495e-09
602.1726465863873,9.999282346646595e-09
602.2101865863873,9.438578777245956e-09
602.2477265863872,8.155216476620458e-09
602.2852565863873,7.413656743191516e-09
602.3227965863873,7.932494781928069e-09
602.3603965863873,9.966071187239653e-09
602.3979265863873,1.555680165037209e-08
602.4354665863873,2.2760312889918828e-08
602.4730065863872,2.5359366650085498e-08
602.5105965863872,2.2764872366032028e-08
602.5481365863873,1.7054680012553366e-08
602.5856765863873,1.103430089280236e-08
602.6232765863873,8.85912869152121e-09
602.6608065863873,1.1431324439707828e-08
602.6984065863873,1.7437842959722197e-08
602.7359465863873,2.407832526802058e-08
602.7735365863873,2.5969816095028273e-08
602.8111365863873,2.154750274081507e-08
602.8486765863872,1.4855682473615244e-08
602.8862765863872,9.587544884530131e-09
602.9238665863872,8.300580708161596e-09
602.9614065863873,8.754983273231932e-09
602.9990065863873,8.499578440587089e-09
603.0366065863873,8.270665962380413e-09
603.0741965863873,7.044178574719174e-09
603.1117965863873,6.95599638956338e-09
603.1493965863873,7.642023354039386e-09
603.1869965863873,7.18996836735334e-09
603.2245865863873,7.50051945761243e-09
603.2621865863873,9.148066955265518e-09
603.2997865863873,1.0156740406888452e-08
603.3373865863873,1.239115707274391e-08
603.3749765863872,1.478755903045977e-08
603.4125765863872,1.6026157279669462e-08
603.4502365863873,1.7409797103391306e-08
603.4878365863873,1.9316044430881647e-08
603.5254365863873,2.335916258695682e-08
603.5630865863873,2.308462261564289e-08
603.6006865863873,1.868906515443632e-08
603.6382865863873,1.4620276877363367e-08
603.6759465863872,1.632906814591466e-08
603.7135465863872,1.8096195712377246e-08
603.7511965863872,1.716138246739262e-08
603.7887965863873,1.4367996732215216e-08
603.8264565863873,1.5651935112146817e-08
603.8641165863872,2.284988451868489e-08
603.9017165863872,3.1317656189508527e-08
603.9393765863873,3.5436821633633605e-08
603.9770265863873,3.3244566235996235e-08
604.0146865863873,2.6674026988764174e-08
604.0522865863873,1.952307328291967e-08
604.0899465863872,1.3520751309856258e-08
604.1276065863873,8.502539152865689e-09
604.1652665863872,6.274828686311446e-09
604.2029265863873,6.4437488052016225e-09
604.2405765863873,6.616383922935627e-09
604.2782365863873,8.220172930989957e-09
604.3158965863872,1.1332162566091285e-08
604.3535565863873,1.4177834361800533e-08
604.3912165863873,1.367313803465291e-08
604.4288765863872,2.1178850317154456e-08
604.4665965863873,3.551494859489668e-08
604.5042565863872,4.430451159322815e-08
604.5419165863873,3.750291306522193e-08
604.5796265863872,2.2379386433311955e-08
604.6172865863873,1.128282516177856e-08
604.6549465863873,9.103931609992798e-09
604.6926665863873,9.278338866947793e-09
604.7303265863873,1.163389740138377e-08
604.7680465863873,1.2865071661668422e-08
604.8057065863873,1.084655008546939e-08
604.8434265863873,8.357779723346918e-09
604.8810865863873,7.155350212030307e-09
604.9188065863873,7.101717916373505e-09
604.9565265863872,7.802268884142568e-09
604.9942465863872,8.110542194163839e-09
605.0319065863873,1.24131515371782e-09
605.0696265863872,2.386765380090138e-10
605.1073365863873,5.174450874847089e-09
605.1450565863872,1.2959849338590111e-08
605.1827765863873,1.4646793732667678e-08
605.2204965863873,2.3460431073448974e-08
605.2582165863872,3.237866698911497e-08
605.2959365863873,3.5886204229822584e-08
605.3336565863873,2.664001681886274e-08
605.3713765863872,1.6260353740859208e-08
605.4090965863872,1.2654711686484718e-08
605.4468165863873,1.4987805905126555e-08
605.4845365863873,2.4193096839850255e-08
605.5223165863873,3.5932417303376005e-08
605.5600365863872,4.2554779772463e-08
605.5977565863873,2.9014120354633504e-08
605.6354765863873,1.3502147562965104e-08
605.6732565863873,6.862782868350225e-09
605.7109765863872,1.0367355665817086e-08
605.7487565863872,8.363415044392735e-09
605.7864765863873,9.000115810232016e-09
605.8242565863873,8.15721726090654e-09
605.8619765863873,8.017286793075797e-09
605.8997565863873,8.749663445155516e-09
605.9374765863872,9.219986737594859e-09
605.9752565863872,8.4019596149757e-09
606.0130465863873,9.578284917860146e-09
606.0508265863873,1.3359522144755917e-08
606.0885465863872,2.2464799574418197e-08
606.1263265863872,3.883884789055095e-08
606.1641065863872,5.706740218896696e-08
606.2018865863872,6.154555410535838e-08
606.2396665863872,4.634100020965418e-08
606.2774465863872,2.605490598841739e-08
606.3152265863872,9.545840865106879e-09
606.3530065863872,4.8344057713649485e-09
606.3907865863873,5.361497938388087e-09
606.4285665863873,9.862056220985692e-09
606.4663465863873,8.243714475108803e-09
606.5041265863873,7.946838238215125e-09
606.5419765863872,8.343167029956798e-09
606.5797565863872,9.718988076759473e-09
606.6175365863872,1.1514002238152292e-08
606.6553165863872,1.2640045558753058e-08
606.6931565863873,1.3163062439652106e-08
606.7309365863873,1.3485341238939627e-08
606.7687765863873,1.2109741691469358e-08
606.8065565863873,1.0361750485317362e-08
606.8444065863873,9.806474208808598e-09
606.8821865863873,9.36869253374395e-09
606.9200265863873,8.416002289581865e-09
606.9578065863873,8.524921872247877e-09
606.9956465863872,8.505732278280948e-09
607.0334865863873,7.434870373621675e-09
607.0712665863873,6.901380738222227e-09
607.1091065863873,7.084630812319754e-09
607.1469565863873,8.882069829660113e-09
607.1847965863873,1.2730696022104184e-08
607.2226365863872,1.9087439084633132e-08
607.2604765863873,2.7614192195121755e-08
607.2983165863873,3.4829894002524556e-08
607.3361665863873,4.1873239524468667e-08
607.3740065863873,4.3371805144736735e-08
607.4118465863872,3.6247328468442385e-08
607.4496865863873,2.413529479086125e-08
607.4875265863873,1.7034287773337998e-08
607.5253665863872,1.492975153046651e-08
