# Results from black body fit 
# =========================== 
# Temperature [K]: 532.3 -/+ 292.8
# Scaling factor: 8.19E+03 -/+ 1.40E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0253281035898,1.511493967612937e-08
600.0627381035898,1.950695380746582e-08
600.1001481035897,1.9162814450925756e-08
600.1375681035898,1.2370689033439308e-08
600.1749781035898,6.911984711601191e-09
600.2123981035897,6.281757446728041e-09
600.2498081035898,9.6879117547025e-09
600.2872281035898,2.2083004589882716e-08
600.3246981035898,3.730899488069577e-08
600.3621181035898,4.122541530026807e-08
600.3995281035898,3.037677746938753e-08
600.4370081035897,1.5433395860031627e-08
600.4744181035898,9.669071935855077e-09
600.5118381035898,1.0038487037181474e-08
600.5493081035897,1.0740131506375759e-08
600.5867281035897,1.1211993117034876e-08
600.6241981035898,1.168836959284635e-08
600.6616181035898,1.527871043056988e-08
600.6990881035898,2.6402840328940606e-08
600.7365081035898,3.754453291230224e-08
600.7739781035898,3.7566014185879896e-08
600.8114581035898,2.8023202231601622e-08
600.8489281035897,1.7974526892069383e-08
600.8863481035897,1.3610218087688051e-08
600.9238181035898,9.604485818820543e-09
600.9612981035898,6.826235040303762e-09
600.9987681035898,8.655669722322442e-09
601.0362481035897,1.761276326099191e-08
601.0737281035898,1.2586679099704229e-08
601.1111981035898,1.1414043222235021e-08
601.1486781035898,1.1105180521338559e-08
601.1861481035897,1.2976698939818279e-08
601.2236281035898,2.397227401363972e-08
601.2610981035898,4.635174317698042e-08
601.2985781035898,5.697264598364056e-08
601.3360581035898,4.991360643839747e-08
601.3735881035898,3.1250302931227766e-08
601.4110681035897,1.9214908409939383e-08
601.4485381035898,1.9030482172959258e-09
601.4860781035898,2.1064718076710255e-09
601.5235581035898,2.5862948062333304e-09
601.5610281035898,3.6424768391293788e-09
601.5985681035897,3.893852247479783e-09
601.6360381035898,4.030496830311944e-09
601.6735781035898,3.415921575307399e-09
601.7110581035898,2.8866241652686033e-09
601.7485881035898,2.2021795140088974e-09
601.7861281035898,2.1889899492862017e-09
601.8235981035898,2.789637456414048e-09
601.8611381035898,2.902912089294721e-09
601.8986781035898,4.202144022839389e-09
601.9362081035898,7.171386169965279e-09
601.9736881035898,9.239100890747684e-09
602.0112281035898,9.815109011825983e-09
602.0487581035898,7.571438837186941e-09
602.0862981035898,5.066982953682314e-09
602.1238381035898,4.192747587618526e-09
602.1613681035898,4.785182034821916e-09
602.1989081035898,4.748643235676163e-09
602.2364481035897,4.072113129588377e-09
602.2739781035898,3.5070586285602e-09
602.3115181035898,3.2674639234147566e-09
602.3491181035898,4.090567183656353e-09
602.3866481035898,6.409931993449039e-09
602.4241881035898,1.0251574103119548e-08
602.4617281035897,1.4739381582724265e-08
602.4993181035898,1.7575098223885825e-08
602.5368581035898,1.576045393099139e-08
602.5743981035898,9.805361819594384e-09
602.6119981035898,6.383601203561706e-09
602.6495281035898,7.921941596103411e-09
602.6871281035898,1.1012020896796294e-08
602.7246681035898,1.3851001263916396e-08
602.7622581035898,1.5708386400681655e-08
602.7998581035898,1.5713121943121267e-08
602.8373981035897,1.2389814791646873e-08
602.8749981035897,7.97055300220538e-09
602.9125881035898,5.794827901941008e-09
602.9501281035898,5.185327607876427e-09
602.9877281035898,4.5846777088867e-09
603.0253281035898,4.632849318637925e-09
603.0629181035898,4.780410392069977e-09
603.1005181035898,4.139773985400156e-09
603.1381181035898,2.8851507895223856e-09
603.1757181035898,2.5505529400772338e-09
603.2133081035898,3.303214727018472e-09
603.2509081035898,4.504186507639374e-09
603.2885081035898,5.156994476082484e-09
603.3261081035898,6.4080791344276225e-09
603.3636981035897,7.93062175526378e-09
603.4012981035897,9.237005770277232e-09
603.4389581035898,1.0043319379400023e-08
603.4765581035898,1.1778258101998284e-08
603.5141581035898,1.523823579409133e-08
603.5518081035898,1.6285582768147422e-08
603.5894081035898,1.4086305024459505e-08
603.6270081035898,1.0785547548288825e-08
603.6646681035897,9.951175413055123e-09
603.7022681035897,9.987394496898619e-09
603.7399181035897,1.0763911477041079e-08
603.7775181035898,9.943985851886605e-09
603.8151781035898,1.0316825845729302e-08
603.8528381035898,1.434873079081866e-08
603.8904381035898,2.0946640913483258e-08
603.9280981035898,2.525687354739357e-08
603.9657481035898,2.750104771492728e-08
604.0034081035898,2.363255057825774e-08
604.0410081035898,1.7621109572351258e-08
604.0786681035897,1.2874669620849053e-08
604.1163281035898,7.699846783626476e-09
604.1539881035898,5.011879717760094e-09
604.1916481035898,3.8795765518254144e-09
604.2292981035898,3.7680419957657265e-09
604.2669581035898,4.813301852464704e-09
604.3046181035897,6.189383079833618e-09
604.3422781035898,8.165864432003985e-09
604.3799381035898,1.0170843200944055e-08
604.4175981035897,1.4742345290927238e-08
604.4553181035898,2.5130447652638953e-08
604.4929781035897,3.7507569059358156e-08
604.5306381035898,3.2920391933815835e-08
604.5683481035898,2.0969048894020296e-08
604.6060081035898,9.069263989763837e-09
604.6436681035898,5.151771144699171e-09
604.6813881035898,4.986118522161221e-09
