# Results from black body fit 
# =========================== 
# Temperature [K]: 552.5 -/+ 249.2
# Scaling factor: 8.19E+03 -/+ 1.13E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0332469889524,2.4788152265593406e-08
600.0706569889525,3.0036957708342005e-08
600.1080669889524,2.8007630837450877e-08
600.1454869889525,1.7907274105261023e-08
600.1828969889524,1.090566748650448e-08
600.2203169889524,1.101869887259572e-08
600.2577269889524,1.9448812492013802e-08
600.2951469889524,4.0508643600512734e-08
600.3326169889524,6.138903537652744e-08
600.3700369889524,5.766490997655315e-08
600.4074469889524,3.670067676964393e-08
600.4449269889524,1.9807574346497334e-08
600.4823369889524,1.542905233213452e-08
600.5197569889524,1.636624414339813e-08
600.5572269889524,1.690889082871975e-08
600.5946469889524,1.637846298310806e-08
600.6321169889525,1.725747416664096e-08
600.6695369889525,2.5824278963793944e-08
600.7070069889525,4.447195929229845e-08
600.7444269889525,6.14869468949049e-08
600.7818969889524,5.856242441582174e-08
600.8193769889524,3.867073708320495e-08
600.8568469889524,2.260689616687311e-08
600.8942669889524,1.8807094494241717e-08
600.9317369889525,1.6647749477933272e-08
600.9692169889524,1.5076754470321517e-08
601.0066869889524,2.021326964793674e-08
601.0441669889524,3.0813983931642584e-08
601.0816469889525,1.9609680933177e-08
601.1191169889524,1.811170268789006e-08
601.1565969889524,1.728949521591532e-08
601.1940669889524,2.541798680260718e-08
601.2315469889525,5.129405028190692e-08
601.2690169889524,8.033837759222157e-08
601.3064969889524,9.039754119209152e-08
601.3439769889525,7.201716778563677e-08
601.3815069889524,4.2424416924866894e-08
601.4189869889524,2.799645037722243e-08
601.4564569889525,6.643548564104835e-09
601.4939969889524,5.925940100045187e-09
601.5314769889525,6.180083143137234e-09
601.5689469889525,7.209118255973652e-09
601.6064869889524,6.943161122022885e-09
601.6439569889525,7.1179033331254884e-09
601.6814969889524,7.081493591480373e-09
601.7189769889525,6.064374498691384e-09
601.7565069889524,5.88123967222335e-09
601.7940469889525,6.542165407344994e-09
