# Results from black body fit 
# =========================== 
# Temperature [K]: 535.6 -/+ 246.5
# Scaling factor: 8.19E+03 -/+ 1.17E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0247908027186,1.4496925292362724e-08
600.0622008027187,1.9115924827911734e-08
600.0996108027186,1.878526805288701e-08
600.1370308027188,1.2120316472170021e-08
600.1744408027187,6.919584569562344e-09
600.2118608027185,6.630161768977619e-09
600.2492708027187,1.0836493907210486e-08
600.2866908027186,2.369170428118443e-08
600.3241608027186,3.8682418848989874e-08
600.3615808027187,4.19133788004815e-08
600.3989908027186,3.0681401336521406e-08
600.4364708027185,1.555213978913045e-08
600.4738808027187,1.0378822214460877e-08
600.5113008027186,1.1182182761753209e-08
600.5487708027185,1.2073217750521197e-08
600.5861908027186,1.1193521984266855e-08
600.6236608027186,1.0790253630623228e-08
600.6610808027187,1.3949198906653611e-08
600.6985508027187,2.441652767397952e-08
600.7359708027186,3.774032929886565e-08
600.7734408027186,4.015387398484851e-08
600.8109208027186,2.9706250861195945e-08
600.8483908027185,1.7016970206127344e-08
600.8858108027187,1.2010380601429749e-08
600.9232808027186,9.032952905158214e-09
600.9607608027186,8.134258862723625e-09
600.9982308027186,1.0938028423560315e-08
601.0357108027185,1.8174695734464427e-08
601.0731908027187,1.2781886465805548e-08
601.1106608027187,1.160339438312666e-08
601.1481408027187,1.1580792456692542e-08
601.1856108027187,1.3875652841393878e-08
601.2230908027186,2.4863737093149112e-08
601.2605608027186,4.58559145071613e-08
601.2980408027186,5.711181473356138e-08
601.3355208027187,5.341676414192422e-08
601.3730508027186,3.547424285567657e-08
601.4105308027185,2.0968900187208388e-08
601.4480008027188,4.711712299638414e-09
601.4855408027186,3.689238259643953e-09
601.5230208027187,2.664621055390708e-09
601.5604908027187,2.6764906685653636e-09
601.5980308027185,3.846542926782404e-09
601.6355008027188,3.859296032595361e-09
601.6730408027186,3.68260954226773e-09
601.7105208027187,2.9615501571679766e-09
601.7480508027186,1.897447895110023e-09
601.7855908027186,2.2515823886743553e-09
601.8230608027186,3.605357528320113e-09
601.8606008027186,4.2333597138364936e-09
601.8981408027187,5.154907485331074e-09
601.9356708027187,7.082838169133945e-09
601.9731508027187,8.146631239010862e-09
602.0106908027187,7.824259266945617e-09
602.0482208027186,6.698007609732784e-09
602.0857608027186,5.7891210782599625e-09
602.1233008027186,4.936546433693558e-09
602.1608308027187,4.3669757511106985e-09
602.1983708027187,4.833124168391721e-09
602.2359108027185,4.180492563570737e-09
602.2734408027186,3.978201604487484e-09
602.3109808027186,4.5035716780109115e-09
602.3485808027187,4.754154456286209e-09
602.3861108027186,6.312428703579796e-09
602.4236508027186,1.13627695421726e-08
602.4611908027186,1.6553463301313698e-08
602.4987808027186,1.6790044247747334e-08
602.5363208027186,1.2832026616388675e-08
602.5738608027186,8.612763099343865e-09
602.6114608027187,6.507030994129049e-09
602.6489908027186,7.303897211941715e-09
602.6865908027187,1.0300902890828752e-08
602.7241308027187,1.3595088573131593e-08
602.7617208027186,1.5989832363875318e-08
602.7993208027187,1.5634737129356648e-08
602.8368608027185,1.103473587809119e-08
602.8744608027187,6.1157455281813e-09
602.9120508027186,4.6096318012800054e-09
602.9495908027186,4.33961252022716e-09
602.9871908027187,4.3876578491400865e-09
603.0247908027186,4.81918586494733e-09
603.0623808027187,4.97381301979301e-09
603.0999808027186,4.557681313520178e-09
603.1375808027187,4.2288882538546775e-09
603.1751808027186,3.7070329778457655e-09
603.2127708027188,3.4746999321612347e-09
603.2503708027186,4.228662501022595e-09
603.2879708027187,5.3584813941150834e-09
603.3255708027186,7.164012833262435e-09
603.3631608027185,9.656888719695874e-09
603.4007608027187,1.2159682531541688e-08
603.4384208027186,1.4528099340589514e-08
603.4760208027187,1.636243667449103e-08
603.5136208027186,1.8235521993655834e-08
603.5512708027186,1.9310484044685558e-08
603.5888708027187,1.4295123399387565e-08
603.6264708027186,9.881426668209136e-09
603.6641308027185,1.1239437855998835e-08
603.7017308027187,1.373182668296173e-08
603.7393808027186,1.2819144865837014e-08
603.7769808027188,9.994998057142223e-09
603.8146408027187,9.350696870937765e-09
603.8523008027187,1.3788628289696145e-08
603.8899008027186,2.1120261157838667e-08
603.9275608027187,2.4658631054213206e-08
603.9652108027187,2.78528328072797e-08
604.0028708027187,2.68674186026779e-08
604.0404708027186,2.0401187885298473e-08
604.0781308027185,1.3048832309859097e-08
604.1157908027187,8.063691152579469e-09
604.1534508027187,5.55344308874276e-09
604.1911108027186,5.031152890217883e-09
604.2287608027186,4.757195430016484e-09
604.2664208027186,5.073317791391724e-09
604.3040808027185,5.8299960385524774e-09
604.3417408027187,8.290430700835603e-09
604.3794008027187,9.393862046517467e-09
604.4170608027187,1.280469387427342e-08
604.4547808027187,2.391107043366241e-08
604.4924408027186,3.534606201972444e-08
604.5301008027186,3.26626503149875e-08
604.5678108027187,2.451865381989158e-08
604.6054708027186,1.2668433441098001e-08
604.6431308027186,6.808311312124719e-09
604.6808508027186,5.741978103201098e-09
604.7185108027186,6.1456956599372225e-09
604.7562308027186,6.909824054604281e-09
604.7938908027186,7.387222732607732e-09
604.8316108027186,6.9922010621378475e-09
604.8692708027186,4.9453904380683045e-09
604.9069908027186,4.442944642986549e-09
604.9447108027186,5.493761979552e-09
604.9824308027187,6.312100459194722e-09
605.0955208027187,3.5399798457084538e-09
605.1332408027185,1.0409828272942838e-08
605.1709608027186,1.0082741871905084e-08
605.2086808027186,1.3543561923865917e-08
605.2464008027187,2.3046570738275968e-08
605.2841208027187,2.7186164210546462e-08
605.3218408027187,2.4018065605056097e-08
605.3595608027185,1.6578156441294274e-08
605.3972808027186,1.1302087895052457e-08
605.4350008027186,1.0852001431953807e-08
605.4727208027186,1.660459902131632e-08
605.5105008027188,2.395792494962645e-08
605.5482208027186,3.298222419162726e-08
605.5859408027186,2.5225448925413005e-08
605.6236608027186,1.3078041426703e-08
605.6614408027187,4.157737808003623e-09
605.6991608027186,6.288678182973313e-09
605.7369408027187,4.396858403000134e-09
605.7746608027187,5.131855023840253e-09
605.8124408027186,5.768696392357899e-09
605.8501608027186,6.300810345538949e-09
605.8879408027187,6.418316116615789e-09
605.9256608027185,6.233030924403264e-09
605.9634408027187,6.3128016412778905e-09
606.0012308027187,6.545244473431102e-09
606.0390108027186,8.068395922405579e-09
606.0767308027187,1.3308755585586985e-08
606.1145108027185,2.5035687122521482e-08
606.1522908027187,4.0619122435667314e-08
606.1900708027185,4.755980587942131e-08
606.2278508027186,3.98768250479877e-08
606.2656308027185,2.4358372885882323e-08
606.3034108027186,7.747454084734796e-09
606.3411908027185,2.056746169493367e-09
606.3789708027186,2.807385389746135e-09
606.4167508027188,6.963604545368987e-09
606.4545308027186,4.9740820401942214e-09
606.4923108027187,4.783158827530093e-09
606.5301608027187,4.73117054446025e-09
606.5679408027186,5.528331392123512e-09
606.6057208027187,6.850433744397844e-09
606.6435008027186,8.518256915543625e-09
606.6813408027188,9.994390102941226e-09
606.7191208027186,1.0075967843604265e-08
606.7569608027186,9.679252369856564e-09
606.7947408027187,9.179098636781232e-09
606.8325908027186,8.509478062219108e-09
606.8703708027188,7.451480816816366e-09
606.9082108027187,6.830488911847901e-09
606.9459908027186,6.311576700495436e-09
606.9838308027186,5.407082717687501e-09
607.0216708027187,4.8864003499215395e-09
607.0594508027186,4.24241587981054e-09
607.0972908027186,4.429004857404836e-09
607.1351408027188,5.352321471659409e-09
607.1729808027187,7.086445966793876e-09
607.2108208027187,1.191020232268395e-08
