# Results from black body fit 
# =========================== 
# Temperature [K]: 542.0 -/+ 292.2
# Scaling factor: 8.19E+03 -/+ 1.38E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0369116843988,2.040351780404187e-08
600.0743216843989,2.367988492980826e-08
600.1117316843988,1.94320122065091e-08
600.1491516843989,1.1210588410985954e-08
600.1865616843988,7.1485342565504396e-09
600.2239816843987,8.057875722782581e-09
600.2613916843989,1.6366489852399552e-08
600.2988116843987,3.343229050595383e-08
600.3362816843987,4.7054995012596335e-08
600.3737016843988,4.3301428293212686e-08
600.4111116843987,2.53368107837988e-08
600.4485916843987,1.3110685738115037e-08
600.4860016843988,1.062274935750668e-08
600.5234216843987,1.1534192444539113e-08
600.5608916843987,1.1994306324323843e-08
600.5983116843988,1.1463349372171539e-08
600.6357816843988,1.2856997662628163e-08
600.6732016843989,2.167619341979226e-08
600.7106716843989,3.537419105896124e-08
600.7480916843988,4.490059605283171e-08
600.7855616843988,4.099752843650469e-08
600.8230416843987,2.6694388471311272e-08
600.8605116843987,1.6488159898639445e-08
600.8979316843988,1.4259114510737963e-08
600.9354016843988,1.1020093010148939e-08
600.9728816843988,9.316683146228446e-09
601.0103516843988,1.2781318281864839e-08
601.0478316843987,2.205837445146212e-08
601.0853116843989,1.45220536024485e-08
601.1227816843989,1.2905306217063927e-08
601.1602616843988,1.2905512784405617e-08
601.1977316843988,1.948580827868404e-08
601.2352116843988,3.952112539417554e-08
601.2726816843988,6.021212595521802e-08
601.3101616843987,6.438898094235481e-08
601.3476416843989,4.832795469081949e-08
601.3851716843988,2.8353446881413802e-08
601.4226516843987,1.9344621610050186e-08
601.4601216843989,3.777152917289863e-09
601.4976616843987,3.892782265844231e-09
601.5351416843989,3.4876611651146307e-09
601.5726116843989,3.6317911142384082e-09
601.6101516843987,4.39672329836361e-09
601.6476216843989,5.268218361395887e-09
601.6851616843987,5.371219554345692e-09
601.7226416843989,5.416459968824927e-09
601.7601716843988,5.100143413332672e-09
601.7977116843988,4.350601414589008e-09
601.8351816843988,4.772142844268609e-09
601.8727216843988,6.3727933992705604e-09
601.9102616843988,1.0006333737819782e-08
601.9477916843989,1.3513076229030485e-08
601.9852716843989,1.3380642259783558e-08
602.0228116843989,1.132172064144557e-08
602.0603416843987,9.201119076653286e-09
602.0978816843988,6.9947380225509436e-09
602.1354216843988,6.331386843592663e-09
602.1729516843989,6.1084542036508394e-09
602.2104916843989,5.784716195452504e-09
602.2480316843987,6.351551750873233e-09
602.2855616843988,6.597362942454825e-09
602.3231016843988,6.807707089746733e-09
602.3607016843989,8.681824139419793e-09
602.3982316843988,1.3617354048432886e-08
602.4357716843988,2.1515123349648733e-08
602.4733116843988,2.576436610023358e-08
602.5109016843987,2.2806384844300494e-08
602.5484416843988,1.5673458809911756e-08
602.5859816843988,1.0344680914069638e-08
602.6235816843989,9.997812700270426e-09
602.6611116843987,1.2454009613059435e-08
602.6987116843989,1.6794099933255316e-08
602.7362516843989,2.1988403409841988e-08
602.7738416843988,2.2553862145922883e-08
602.8114416843989,1.721383106834687e-08
602.8489816843987,1.2108983249136857e-08
602.8865816843988,9.061557020093714e-09
602.9241716843987,7.22492822904564e-09
602.9617116843988,6.129055258769184e-09
602.9993116843989,5.624521861900027e-09
603.0369116843988,5.803025364664451e-09
603.0745016843989,6.468140673163546e-09
603.1121016843988,6.91363042341294e-09
603.1497016843989,6.204798824835682e-09
603.1873016843988,5.823351672697525e-09
603.2248916843989,6.066845066667973e-09
603.2624916843988,7.02657552841671e-09
