# Results from black body fit 
# =========================== 
# Temperature [K]: 500.7 -/+ 361.7
# Scaling factor: 4.10E+04 -/+ 9.79E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.022581040469,1.3849263152627085e-08
600.0599910404692,1.9438079985149095e-08
600.0974010404691,2.0452869003272997e-08
600.1348210404692,1.4334465807257027e-08
600.1722310404691,7.490091196475647e-09
600.209651040469,5.877701839555919e-09
600.2470610404691,9.53161509198498e-09
600.284481040469,2.085765125958993e-08
600.321951040469,3.606213963378084e-08
600.3593710404691,4.0688885101550675e-08
600.396781040469,3.092401616793229e-08
600.434261040469,1.6954879473044128e-08
600.4716710404691,1.0561042025163357e-08
600.509091040469,1.0483099479994358e-08
600.546561040469,1.1646588671353903e-08
600.5839810404691,1.1593795052301185e-08
600.6214510404691,1.120294541434826e-08
600.6588710404692,1.4309131191970883e-08
600.6963410404692,2.342237566906768e-08
600.7337610404691,3.557718132379358e-08
600.771231040469,3.935520943208392e-08
600.808711040469,3.052783893101375e-08
600.846181040469,1.8482388683079732e-08
600.8836010404691,1.3691896324996934e-08
600.9210710404691,1.0614935568037184e-08
600.958551040469,7.898091124465193e-09
600.996021040469,1.0181940055900754e-08
601.033501040469,1.64996642740739e-08
601.0709810404692,1.1215047634781975e-08
601.1084510404692,1.0648688540484497e-08
601.1459310404691,1.0822627360545072e-08
601.1834010404691,1.2273950692702372e-08
601.2208810404691,2.204015698165444e-08
601.258351040469,4.164696866804337e-08
601.295831040469,5.2897290291145705e-08
601.3333110404692,5.085365772936468e-08
601.370841040469,3.384706197442061e-08
601.408321040469,1.985383925948574e-08
601.4457910404692,2.7812482543092325e-09
601.483331040469,2.794207563290847e-09
601.5208110404692,2.318770533701954e-09
601.5582810404692,3.022605971222356e-09
601.595821040469,3.5510807146012097e-09
601.6332910404692,3.0179590672366766e-09
601.670831040469,2.701782112639928e-09
601.7083110404692,2.8403687729859573e-09
601.745841040469,2.1699288475625455e-09
601.7833810404691,1.765574546548576e-09
601.820851040469,2.78614560428877e-09
601.8583910404691,3.5234932271391503e-09
601.8959310404691,4.307827614855423e-09
601.9334610404692,6.871615280889012e-09
601.9709410404691,9.69385694869878e-09
602.0084810404692,9.828558350190707e-09
602.046011040469,7.62743028929109e-09
602.083551040469,5.724748608054767e-09
602.1210910404691,4.7088526078007925e-09
602.1586210404691,4.440767597031651e-09
602.1961610404692,4.903920806566933e-09
602.233701040469,5.369884703583067e-09
602.271231040469,5.182066527692292e-09
602.3087710404691,5.136787986588568e-09
602.3463710404692,5.048146446295325e-09
602.383901040469,5.863257389354013e-09
602.4214410404691,1.0079950801637478e-08
602.4589810404691,1.5830949689126916e-08
602.496571040469,1.8525483671338773e-08
602.534111040469,1.4410021338319613e-08
602.5716510404691,7.68017707745997e-09
602.6092510404692,4.94674351560542e-09
602.646781040469,6.133690940010049e-09
602.6843810404691,9.978100985512616e-09
602.7219210404692,1.53892168388617e-08
602.7595110404691,1.8907607083133753e-08
602.7971110404692,1.7667184615101126e-08
602.834651040469,1.3378727708334335e-08
602.8722510404691,8.853764959888833e-09
602.909841040469,5.4264488474549084e-09
602.947381040469,3.784981028439817e-09
602.9849810404692,3.069994936757928e-09
603.022581040469,2.760575103900843e-09
603.0601710404692,2.5602153711441156e-09
603.0977710404691,2.606944219875753e-09
603.1353710404692,2.7851349038241525e-09
603.1729710404691,3.232212290806346e-09
603.2105610404692,3.288686585085019e-09
603.2481610404691,4.126035516715902e-09
603.2857610404692,5.632528241001321e-09
603.3233610404691,6.8608593723429516e-09
603.360951040469,7.713760082847719e-09
603.3985510404691,8.931188927158655e-09
603.4362110404691,1.0534073837054329e-08
603.4738110404692,1.3087627995571563e-08
603.511411040469,1.6633203987998992e-08
603.549061040469,1.9459391253752854e-08
603.5866610404692,1.601901511253491e-08
603.624261040469,1.2907860208727987e-08
603.661921040469,1.0067567725038144e-08
603.6995210404691,1.0339804742000689e-08
603.7371710404691,1.1001731087602801e-08
603.7747710404692,9.257591593584083e-09
603.8124310404692,9.6293741750345e-09
603.8500910404691,1.3614100434299555e-08
603.887691040469,2.1686914614271334e-08
603.9253510404692,2.6978835730962533e-08
603.9630010404692,2.7673216354807045e-08
604.0006610404691,2.6468678428785283e-08
604.038261040469,2.0714818889947096e-08
604.075921040469,1.3630278421327422e-08
604.1135810404692,8.149279002017054e-09
604.1512410404691,5.27343699100504e-09
604.1889010404691,4.2083108013026715e-09
604.2265510404691,4.613056073342364e-09
604.264211040469,5.780881860488741e-09
604.301871040469,6.931686047966877e-09
604.3395310404692,8.053674515319115e-09
604.3771910404691,7.846780452018788e-09
604.4148510404691,1.0453039108542796e-08
604.4525710404691,2.0195386194679975e-08
604.4902310404691,3.266975063807777e-08
604.5278910404691,3.339300097498927e-08
604.5656010404691,2.4910742661692197e-08
604.6032610404691,1.3059723279794595e-08
604.640921040469,6.89353596194037e-09
604.6786410404691,4.865099128080387e-09
604.716301040469,5.215141897993235e-09
604.7540210404691,7.650381312378134e-09
