# Results from black body fit 
# =========================== 
# Temperature [K]: 535.5 -/+ 220.0
# Scaling factor: 8.19E+03 -/+ 1.04E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0102274579526,1.2765925881059914e-08
600.0476474579526,1.9601682210833363e-08
600.0850574579526,2.0913101307165774e-08
600.1224674579526,1.489991785555502e-08
600.1598874579527,7.947439934447284e-09
600.1972974579526,5.766374385856981e-09
600.2347174579526,8.322995233546478e-09
600.2721274579526,1.7292184424683876e-08
600.3095474579526,3.1255238446786574e-08
600.3470174579526,3.883992359291959e-08
600.3844374579526,3.183927493067715e-08
600.4218474579526,1.7383626544337705e-08
600.4593274579526,1.0377754978791989e-08
600.4967374579526,9.848498963999027e-09
600.5341574579526,1.0884370342860257e-08
600.5716274579526,1.0784050474499566e-08
600.6090474579526,1.060625009397239e-08
600.6465174579527,1.2703778073804267e-08
600.6839374579527,2.03856669538574e-08
600.7214074579526,3.0900014011745425e-08
600.7588274579526,3.736601701455151e-08
600.7962974579526,3.148810647540102e-08
600.8337774579526,1.9195779526153783e-08
600.8712474579526,1.2146302019029641e-08
600.9086674579526,1.16246008415294e-08
600.9461374579527,1.035119922466992e-08
600.9836174579526,9.193228623829287e-09
601.0210874579526,1.216028676909512e-08
601.0585674579526,1.888569924934673e-08
601.0960474579526,1.2360752235019553e-08
601.1335174579526,1.1090826726639584e-08
601.1709974579526,1.1008753410952561e-08
601.2084674579526,1.8661187090711168e-08
601.2459474579526,3.758992072847298e-08
601.2834174579526,5.077695361627538e-08
601.3208974579526,5.0370369738340755e-08
601.3583774579527,3.429804060342037e-08
601.3959074579526,2.0665148232459025e-08
601.4333874579526,1.5007338296178075e-08
601.4708574579527,3.537377875837772e-09
601.5083974579526,3.309700208424161e-09
601.5458774579527,3.178285473986598e-09
601.5833474579526,3.521839969962613e-09
601.6208874579526,3.7759394094019895e-09
601.6583574579527,3.789876832329995e-09
601.6958974579526,3.3003867192973017e-09
601.7333774579527,3.6069890378738667e-09
601.7709074579526,4.355532118786099e-09
601.8084474579526,4.785775853360231e-09
601.8459174579526,5.796710668849481e-09
601.8834574579527,7.3341258365694416e-09
601.9209974579526,8.315975129237935e-09
601.9585274579526,1.0008078286604073e-08
601.9960074579526,1.1079673628772047e-08
602.0335474579526,1.0049849326609757e-08
602.0710774579526,7.494510596413128e-09
602.1086174579526,6.091980566966579e-09
602.1461574579527,5.6845875722406774e-09
602.1836874579526,6.240171357823508e-09
602.2212274579526,6.5309191093967574e-09
602.2587674579526,6.518056750680423e-09
602.2962974579526,6.822450742717e-09
602.3338374579527,8.082756879407314e-09
602.3714374579527,1.0154228298005566e-08
602.4089674579526,1.453786189659444e-08
602.4465074579526,1.965840153262102e-08
602.4840474579526,2.0378817277602384e-08
602.5216374579526,1.706342752116108e-08
602.5591774579526,1.2270865209290505e-08
602.5967174579526,8.82704646289391e-09
602.6343174579526,8.738955062222475e-09
602.6718474579526,1.1361688095516267e-08
602.7094474579526,1.4894097519409514e-08
602.7469874579526,1.7940362676880033e-08
602.7845774579527,1.897539896697875e-08
602.8221774579526,1.5540304938351017e-08
602.8597174579526,1.0432039647506943e-08
602.8973174579526,7.1798499989558844e-09
602.9349074579526,5.568335032690783e-09
602.9724474579526,5.591271933475105e-09
603.0100474579526,6.181515155426841e-09
603.0476474579526,5.314324474995954e-09
603.0852374579526,4.236594899720663e-09
603.1228374579526,3.974407361762458e-09
603.1604374579526,3.715548531276932e-09
603.1980374579526,4.283634114569051e-09
603.2356274579527,5.253751409258582e-09
603.2732274579527,6.748209374159151e-09
603.3108274579527,8.56449434137399e-09
603.3484274579527,1.0999880523699237e-08
603.3860174579526,1.2654264247684476e-08
603.4236174579526,1.4604478114430994e-08
603.4612774579526,1.51074913989986e-08
603.4988774579526,1.6085283458496773e-08
603.5364774579526,1.8450337616588923e-08
603.5741274579526,1.5806371170152844e-08
603.6117274579526,1.2270786651166128e-08
603.6493274579526,1.0773052736583538e-08
603.6869874579526,1.123887356065344e-08
603.7245874579526,1.1427314971929093e-08
603.7622374579526,1.0499778177353603e-08
603.7998374579527,1.0680492430412022e-08
603.8374974579526,1.4311612616666185e-08
603.8751574579526,2.0388434049061137e-08
603.9127574579526,2.711498844518048e-08
603.9504174579527,2.983550666001038e-08
603.9880674579526,2.850027291659328e-08
604.0257274579526,2.0415246159146182e-08
604.0633274579526,1.3720709318876344e-08
604.1009874579526,8.984610779658514e-09
604.1386474579526,6.160356988264291e-09
604.1763074579526,5.4513687056183385e-09
604.2139674579527,5.302488407188175e-09
604.2516174579526,6.086911680194924e-09
604.2892774579526,7.442663296011244e-09
604.3269374579526,9.725878345389805e-09
604.3645974579526,1.1021183399448954e-08
604.4022574579526,1.1638382548283165e-08
604.4399174579526,2.1395758824132592e-08
604.4776374579526,3.339608207823747e-08
604.5152974579526,3.767719098616374e-08
604.5529574579526,2.891214591821606e-08
604.5906674579526,1.484653203529944e-08
604.6283274579527,8.028471936632993e-09
604.6659874579526,6.937270616177336e-09
604.7037074579526,6.606353965429556e-09
604.7413674579526,7.835270236448447e-09
604.7790874579526,8.187577279914779e-09
604.8167474579526,8.125782574767611e-09
604.8544674579526,7.1922875074541e-09
604.8921274579526,6.715663017353044e-09
604.9298474579526,5.726016984292688e-09
604.9675674579526,6.044982552947721e-09
605.0052874579526,6.6756014743251724e-09
605.1183774579526,3.119837877028437e-09
605.1560974579526,1.0685142402037816e-08
605.1938174579526,1.1514938721137128e-08
605.2315374579526,2.0430480124381202e-08
605.2692574579526,2.5932471616814267e-08
605.3069774579526,2.699810968046303e-08
605.3446974579526,2.0041500917068624e-08
605.3824174579526,1.31123151403804e-08
