# Results from black body fit 
# =========================== 
# Temperature [K]: 529.7 -/+ 289.0
# Scaling factor: 8.19E+03 -/+ 1.40E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0264285768125,1.4850266766242097e-08
600.0638385768125,1.968386037567919e-08
600.1012485768124,1.862146148245274e-08
600.1386685768125,1.2257940595764189e-08
600.1760785768124,6.629466271645512e-09
600.2134985768124,5.754333804931355e-09
600.2509085768124,9.728617165807683e-09
600.2883285768124,2.193008155556634e-08
600.3257985768124,3.593099728514512e-08
600.3632185768124,3.885462809191366e-08
600.4006285768124,2.8907041601523242e-08
600.4381085768124,1.544357309411554e-08
600.4755185768124,1.0191718701276122e-08
600.5129385768124,9.777910785472217e-09
600.5504085768124,9.805506166506726e-09
600.5878285768124,9.546554021113055e-09
600.6252985768125,1.0246770910013043e-08
600.6627185768125,1.4935173285857963e-08
600.7001885768125,2.576772963426557e-08
600.7376085768125,3.5792776852790875e-08
600.7750785768125,3.453963296140954e-08
600.8125585768124,2.548311073620637e-08
600.8500285768124,1.6589545385517813e-08
600.8874485768124,1.3556428653144832e-08
600.9249185768125,1.0541924641216633e-08
600.9623985768125,8.477375099430284e-09
600.9998685768124,9.412215614281256e-09
601.0373485768124,1.6163830604355437e-08
601.0748285768125,1.234536359399024e-08
601.1122985768125,1.092065975972293e-08
601.1497785768124,1.0676336278662473e-08
601.1872485768124,1.291399936061792e-08
601.2247285768125,2.3145393257601115e-08
601.2621985768125,4.355567327500547e-08
601.2996785768124,5.473148945421559e-08
601.3371585768125,4.868755121889935e-08
601.3746885768124,3.0450400308589766e-08
601.4121685768124,1.75236958404656e-08
601.4496385768125,2.5833180372891667e-09
601.4871785768124,2.352644410507909e-09
601.5246585768125,2.3596664955110965e-09
601.5621285768125,1.8299943117552501e-09
601.5996685768124,3.1676391096594915e-09
601.6371385768125,4.274706830407256e-09
601.6746785768124,3.965209813747266e-09
601.7121585768125,4.133042051694791e-09
601.7496885768124,3.6840310536811e-09
601.7872285768125,4.302172412002675e-09
601.8246985768125,3.515529152034824e-09
601.8622385768125,2.6518105224745567e-09
601.8997785768124,3.817606876413174e-09
601.9373085768125,6.298121565109364e-09
601.9747885768124,8.490759457343384e-09
602.0123285768125,7.637277758619408e-09
602.0498585768124,6.162334594389933e-09
602.0873985768125,5.722145058047158e-09
602.1249385768125,5.6829208989280425e-09
602.1624685768124,5.7749898913590725e-09
602.2000085768125,5.969433911406961e-09
602.2375485768124,6.285324547004317e-09
602.2750785768125,5.491501341335905e-09
602.3126185768125,4.34488183072019e-09
602.3502185768125,4.86258139821734e-09
602.3877485768124,8.9937025454552e-09
602.4252885768125,1.4854829018094352e-08
602.4628285768124,1.93621328478942e-08
602.5004185768124,1.904384079238692e-08
602.5379585768125,1.347548306412867e-08
602.5754985768125,8.426589394705339e-09
602.6130985768125,7.0463718464082305e-09
602.6506285768124,7.497449996844707e-09
602.6882285768124,9.015346645051272e-09
602.7257685768125,1.3475901566451082e-08
602.7633585768125,1.8130229335900002e-08
602.8009585768125,1.6675721151511047e-08
602.8384985768124,1.1452501070251084e-08
602.8760985768124,7.330519586865177e-09
602.9136885768124,4.764401459285516e-09
602.9512285768125,4.330837293048384e-09
602.9888285768125,4.291030692970989e-09
603.0264285768125,4.297877981015428e-09
603.0640185768125,4.4744573450201745e-09
603.1016185768125,3.893320515817695e-09
603.1392185768125,3.388544462389372e-09
603.1768185768125,3.1574497189069078e-09
603.2144085768125,3.585017404747219e-09
603.2520085768125,4.466851634756972e-09
603.2896085768125,5.333678949084799e-09
603.3272085768125,6.077849705955873e-09
603.3647985768124,7.068220586092009e-09
603.4023985768124,7.996938481100659e-09
603.4400585768125,9.88080358032753e-09
603.4776585768125,1.124478880097701e-08
603.5152585768125,1.519601874753463e-08
603.5529085768125,1.755088152102886e-08
603.5905085768125,1.4619339975936981e-08
603.6281085768125,1.084341804660564e-08
603.6657685768124,1.0056842528999852e-08
603.7033685768124,1.2124427238591746e-08
603.7410185768124,1.1536471494994812e-08
603.7786185768125,8.230291011264608e-09
603.8162785768125,7.405463600489129e-09
603.8539385768124,1.0754359639888574e-08
603.8915385768124,1.7874875369909703e-08
603.9291985768125,2.4231171738849597e-08
603.9668485768125,2.5290454546103194e-08
604.0045085768124,2.1688393615236407e-08
604.0421085768124,1.5860466626856438e-08
604.0797685768124,1.0342841758280666e-08
604.1174285768125,6.351546943874141e-09
604.1550885768124,4.879800791847525e-09
604.1927485768125,4.571447187694784e-09
604.2303985768125,4.384844838727597e-09
604.2680585768125,5.703159695168295e-09
604.3057185768124,7.580549869242507e-09
604.3433785768125,9.199682674083021e-09
604.3810385768124,1.0815429955700026e-08
604.4186985768124,1.413020744311706e-08
