# Results from black body fit 
# =========================== 
# Temperature [K]: 557.7 -/+ 256.6
# Scaling factor: 8.19E+03 -/+ 1.14E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0314860655906,2.9654239542969e-08
600.0688960655905,3.6304226359724475e-08
600.1063060655904,3.263607463133682e-08
600.1437260655905,2.096628248003474e-08
600.1811360655904,1.2642209387270722e-08
600.2185560655905,1.2802057082003107e-08
600.2559660655904,2.2405636401701003e-08
600.2933860655905,4.656955857948038e-08
600.3308560655905,7.032126475870394e-08
600.3682760655904,6.832252640915476e-08
600.4056860655905,4.5012558479550025e-08
600.4431660655905,2.4234169811759893e-08
600.4805760655904,1.9106461340967154e-08
600.5179960655905,2.054341885290846e-08
600.5554660655905,2.080043460519701e-08
600.5928860655904,2.0084125561345867e-08
600.6303560655906,2.0816234839660344e-08
600.6677760655905,2.9829839777694514e-08
600.7052460655905,5.040615408593339e-08
600.7426660655906,7.004012654864457e-08
600.7801360655906,6.830040645056633e-08
600.8176160655905,4.8127303737051376e-08
600.8550860655905,3.046793761872962e-08
600.8925060655904,2.4748441077701706e-08
600.9299760655906,2.195011642214327e-08
600.9674560655906,2.1537149992819524e-08
601.0049260655906,2.7163290378125966e-08
601.0424060655905,3.740201557490632e-08
601.0798860655905,2.3522907719199464e-08
601.1173560655905,2.323574645055343e-08
601.1548360655904,2.238464615887535e-08
601.1923060655904,2.9711398330583415e-08
601.2297860655906,5.8353732222179794e-08
601.2672560655906,9.548006271920799e-08
601.3047360655905,1.094691519794524e-07
601.3422160655905,8.866065178938606e-08
601.3797460655906,5.519772297665539e-08
601.4172260655905,3.812368245856373e-08
601.4546960655905,7.654683994102985e-09
601.4922360655905,6.903058087258404e-09
601.5297160655905,6.7084865134968455e-09
601.5671860655905,7.141034178283346e-09
601.6047260655905,7.4204269125152816e-09
601.6421960655905,7.956618014105986e-09
601.6797360655905,8.118237790941244e-09
601.7172160655905,8.299006103444e-09
601.7547460655906,8.307651081982193e-09
601.7922860655906,9.121458461471391e-09
